"design_id","scenario_id_module","innovation_module","module","panel","series","phi_module","N_module","M_module","Q_module","x_order","alpha_nominal","C_nominal","note","innovation_label_module","dist_code","skewness","excess_kurtosis","assumption_status_module","severity_group","phi_label_module","alpha_effective","L_module","seed","scenario_id_result","innovation_result","innovation_label_result","assumption_status_result","phi_result","phi_label_result","N_result","M_result","Q_result","L_result","B_point","burn_in","b_true","mean_b_hat","bias_b_hat","rmse_b_hat","nu_true","mean_nu_hat","bias_nu_hat","rmse_nu_hat","sigma_nonpositive_rate","truncation_rate","convex_failure_rate"
"centered_gamma05_phi080_N4096_M16_Q256","centered_gamma05_phi080_N4096","centered_gamma05","fixed_N_distribution_dependence","centered_gamma05_phi_0.8","centered_gamma05, phi = 0.8",0.8,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.8",0.333333333333333,8,1907153003,"centered_gamma05_phi080_N4096","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.8,"phi = 0.8",4096,16,256,8,100000,73,4.44444444444445,2.9359160687853,-1.50852837565914,1.51252054728555,0.73083397719291,0.817090733469948,0.0862567562770385,0.0865280636571943,0,0,0
"centered_gamma05_phi050_N64_M8_Q8","centered_gamma05_phi050_N64","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.5","centered_gamma05, phi = 0.5",0.5,64,8,8,64,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.5",0.5,4,2140087199,"centered_gamma05_phi050_N64","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.5,"phi = 0.5",64,8,8,4,100000,24,1.33333333333333,0.900419917414375,-0.432913415918958,0.86005961005157,0.851728723404255,0.899150166102642,0.0474214426983863,0.0944042089016771,2e-05,0.00237,0.0168
"centered_gamma05_phi050_N100_M10_Q10","centered_gamma05_phi050_N100","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.5","centered_gamma05, phi = 0.5",0.5,100,10,10,100,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.5",0.5,5,28603661,"centered_gamma05_phi050_N100","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.5,"phi = 0.5",100,10,10,5,100000,24,1.33333333333333,0.95710292345528,-0.376230409878053,0.969465320082056,0.878510346283784,0.912301711001311,0.0337913647175266,0.0873613714916218,5e-05,0.00156,0.00459
"centered_gamma05_phi050_N225_M15_Q15","centered_gamma05_phi050_N225","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.5","centered_gamma05, phi = 0.5",0.5,225,15,15,225,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.5",0.5,7,153604036,"centered_gamma05_phi050_N225","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.5,"phi = 0.5",225,15,15,7,100000,24,1.33333333333333,1.03095127571272,-0.302382057620616,1.11906311289357,0.916545202764065,0.935233745163537,0.0186885423994723,0.0696777455098118,0,0.00057,0.00023
"centered_gamma05_phi050_N400_M20_Q20","centered_gamma05_phi050_N400","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.5","centered_gamma05, phi = 0.5",0.5,400,20,20,400,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.5",0.5,10,328604561,"centered_gamma05_phi050_N400","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.5,"phi = 0.5",400,20,20,10,100000,24,1.33333333333333,0.965681360072098,-0.367651973261235,1.62119475710862,0.936454913289252,0.953722752485894,0.0172678391966417,0.0768672853898972,0,0.00063,0
"centered_gamma05_phi050_N1024_M32_Q32","centered_gamma05_phi050_N1024","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.5","centered_gamma05, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.5",0.5,13,952606433,"centered_gamma05_phi050_N1024","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.5,"phi = 0.5",1024,32,32,13,100000,24,1.33333333333333,1.07346924462551,-0.259864088707828,1.4844683303941,0.959582790100979,0.967405038356336,0.00782224825535727,0.044957124797853,0,2e-05,0
"centered_gamma05_phi080_N64_M8_Q8","centered_gamma05_phi080_N64","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.8","centered_gamma05, phi = 0.8",0.8,64,8,8,64,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.8",0.5,4,22624553,"centered_gamma05_phi080_N64","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.8,"phi = 0.8",64,8,8,4,100000,73,4.44444444444445,1.72159121807379,-2.72285322637066,2.73644355894256,0.577774396815308,0.806359307667901,0.228584910852593,0.230703274829426,0,0,0.03862
"centered_gamma05_phi080_N100_M10_Q10","centered_gamma05_phi080_N100","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.8","centered_gamma05, phi = 0.8",0.8,100,10,10,100,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.8",0.5,5,58624661,"centered_gamma05_phi080_N100","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.8,"phi = 0.8",100,10,10,5,100000,73,4.44444444444445,2.04528763447165,-2.39915680997279,2.41959662667051,0.631336829017274,0.81198679424867,0.180649965231396,0.183008390992459,0,0,0.01153
"centered_gamma05_phi080_N225_M15_Q15","centered_gamma05_phi080_N225","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.8","centered_gamma05, phi = 0.8",0.8,225,15,15,225,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.8",0.5,7,183625036,"centered_gamma05_phi080_N225","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.8,"phi = 0.8",225,15,15,7,100000,73,4.44444444444445,2.60056675697123,-1.84387768747322,1.88478901233803,0.728519205669168,0.836251246349833,0.107732040680665,0.110555045142873,0,0,0.00043
"centered_gamma05_phi080_N1024_M32_Q32","centered_gamma05_phi080_N1024","centered_gamma05","extreme_distribution_dependence","centered_gamma05_phi_0.8","centered_gamma05, phi = 0.8",0.8,1024,32,32,1024,0.5,NA,"Balanced extreme-distribution design","Centered Gamma(1/2)",5,2.82842712474619,12,"inside formal moment assumptions","extreme","phi = 0.8",0.5,13,982627433,"centered_gamma05_phi080_N1024","centered_gamma05","Centered Gamma(1/2)","inside formal moment assumptions",0.8,"phi = 0.8",1024,32,32,13,100000,73,4.44444444444445,3.6294517261014,-0.814992718343047,1.06203489957854,0.864975383661746,0.889719343146404,0.0247439594846576,0.0322936663048471,0,0,0
"student_t5_phi080_N4096_M64_Q64","student_t5_phi080_N4096","student_t5","extreme_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,4096,64,64,4096,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.5,17,1907153104,"student_t5_phi080_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",4096,64,64,17,100000,73,4.44444444444445,4.02468688714462,-0.419757557299829,0.732126713340023,0.931566413397188,0.938034616723274,0.00646820332608578,0.0112819584941708,0,0,0
"student_t5_phi080_N4096_M64_Q64","student_t5_phi080_N4096","student_t5","fixed_N_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,4096,64,64,64,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.5,17,1907153104,"student_t5_phi080_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",4096,64,64,17,100000,73,4.44444444444445,4.02468688714462,-0.419757557299829,0.732126713340023,0.931566413397188,0.938034616723274,0.00646820332608578,0.0112819584941708,0,0,0
"student_t5_phi080_N4096_M16_Q256","student_t5_phi080_N4096","student_t5","fixed_N_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.333333333333333,8,1907153104,"student_t5_phi080_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",4096,16,256,8,100000,73,4.44444444444445,2.93620678231883,-1.50823766212561,1.51219552519459,0.73083397719291,0.817072610490548,0.086238633297638,0.086507613862905,0,0,0
"student_t5_phi080_N4096_M256_Q16","student_t5_phi080_N4096","student_t5","fixed_N_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.666666666666667,17,1907153104,"student_t5_phi080_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",4096,256,16,17,100000,73,4.44444444444445,4.02468688714462,-0.419757557299829,0.732126713340023,0.983706278514013,0.985246337315065,0.00154005880105224,0.00268618655073263,0,0,2e-05
"student_t5_phi050_N64_M8_Q8","student_t5_phi050_N64","student_t5","extreme_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,64,8,8,64,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.5,4,2140087300,"student_t5_phi050_N64","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",64,8,8,4,100000,24,1.33333333333333,0.856619874853168,-0.476713458480165,0.948678745953237,0.851728723404255,0.903874401956241,0.0521456785519862,0.103558002724317,7e-05,0.00461,0.01179
"student_t5_phi050_N100_M10_Q10","student_t5_phi050_N100","student_t5","extreme_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,100,10,10,100,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.5,5,28603762,"student_t5_phi050_N100","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",100,10,10,5,100000,24,1.33333333333333,0.918907851723108,-0.414425481610225,1.05874075047241,0.878510346283784,0.915671807891812,0.0371614616080277,0.0949983312016847,0,0.00343,0.00305
"student_t5_phi050_N225_M15_Q15","student_t5_phi050_N225","student_t5","extreme_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,225,15,15,225,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.5,7,153604137,"student_t5_phi050_N225","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",225,15,15,7,100000,24,1.33333333333333,1.00503052224386,-0.328302811089472,1.18965888391872,0.916545202764065,0.936821263062973,0.0202760602989079,0.0739322012961521,0,0.00118,9e-05
"student_t5_phi050_N400_M20_Q20","student_t5_phi050_N400","student_t5","extreme_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,400,20,20,400,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.5,10,328604662,"student_t5_phi050_N400","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",400,20,20,10,100000,24,1.33333333333333,0.947644007835617,-0.385689325497717,1.68032977205261,0.936454913289252,0.954562385424911,0.0181074721356591,0.0795915166851768,0,0.00114,0
"student_t5_phi050_N1024_M32_Q32","student_t5_phi050_N1024","student_t5","extreme_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.5,13,952606534,"student_t5_phi050_N1024","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",1024,32,32,13,100000,24,1.33333333333333,1.07362661661463,-0.259706716718704,1.51574554512146,0.959582790100979,0.967397497506242,0.00781470740526324,0.0458944853049427,0,4e-05,0
"student_t5_phi050_N4096_M64_Q64","student_t5_phi050_N4096","student_t5","extreme_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.5,17,1877132104,"student_t5_phi050_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",4096,64,64,17,100000,24,1.33333333333333,1.21900616539213,-0.114327167941199,1.10319626376324,0.979485509605992,0.981240531630109,0.00175502202411759,0.0169750073054715,0,0,0
"student_t5_phi050_N4096_M64_Q64","student_t5_phi050_N4096","student_t5","fixed_N_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,4096,64,64,64,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.5,17,1877132104,"student_t5_phi050_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",4096,64,64,17,100000,24,1.33333333333333,1.21900616539213,-0.114327167941199,1.10319626376324,0.979485509605992,0.981240531630109,0.00175502202411759,0.0169750073054715,0,0,0
"student_t5_phi050_N4096_M256_Q16","student_t5_phi050_N4096","student_t5","fixed_N_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.666666666666667,17,1877132104,"student_t5_phi050_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",4096,256,16,17,100000,24,1.33333333333333,1.21900616539213,-0.114327167941199,1.10319626376324,0.995115597525236,0.995533459911931,0.000417862386694501,0.00404166840606465,0,0,3e-05
"student_t5_phi050_N4096_M16_Q256","student_t5_phi050_N4096","student_t5","fixed_N_distribution_dependence","student_t5_phi_0.5","student_t5, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.5",0.333333333333333,8,1877132104,"student_t5_phi050_N4096","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.5,"phi = 0.5",4096,16,256,8,100000,24,1.33333333333333,1.29098820802443,-0.0423451253089069,0.279627400648754,0.916966429908824,0.9196019176878,0.00263548777897527,0.0174186379666639,0,0,0
"student_t5_phi080_N64_M8_Q8","student_t5_phi080_N64","student_t5","extreme_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,64,8,8,64,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.5,4,22624654,"student_t5_phi080_N64","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",64,8,8,4,100000,73,4.44444444444445,1.70732094873812,-2.73712349570633,2.75270299027947,0.577774396815308,0.807986993535336,0.230212596720027,0.232618542474855,0,2e-05,0.03247
"student_t5_phi080_N100_M10_Q10","student_t5_phi080_N100","student_t5","extreme_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,100,10,10,100,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.5,5,58624762,"student_t5_phi080_N100","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",100,10,10,5,100000,73,4.44444444444445,2.03159972596184,-2.4128447184826,2.43573221194797,0.631336829017274,0.8132588419277,0.181922012910426,0.184548677291945,0,0,0.00879
"student_t5_phi080_N225_M15_Q15","student_t5_phi080_N225","student_t5","extreme_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,225,15,15,225,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.5,7,183625137,"student_t5_phi080_N225","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",225,15,15,7,100000,73,4.44444444444445,2.59457966884762,-1.84986477559683,1.8935797203418,0.728519205669168,0.83662938089786,0.108110175228692,0.111122615415388,0,0,0.00025
"student_t5_phi080_N400_M20_Q20","student_t5_phi080_N400","student_t5","extreme_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,400,20,20,400,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.5,10,358625662,"student_t5_phi080_N400","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",400,20,20,10,100000,73,4.44444444444445,3.17038513103621,-1.27405931340824,1.43159352514578,0.789107688774397,0.848151840593379,0.0590441518189816,0.0668953550613928,0,0,1e-05
"student_t5_phi080_N1024_M32_Q32","student_t5_phi080_N1024","student_t5","extreme_distribution_dependence","student_t5_phi_0.8","student_t5, phi = 0.8",0.8,1024,32,32,1024,0.5,NA,"Balanced extreme-distribution design","Standardized t(5)",6,0,6,"outside formal 8+delta moment assumption","extreme","phi = 0.8",0.5,13,982627534,"student_t5_phi080_N1024","student_t5","Standardized t(5)","outside formal 8+delta moment assumption",0.8,"phi = 0.8",1024,32,32,13,100000,73,4.44444444444445,3.62530834087784,-0.81913610356661,1.07280903080132,0.864975383661746,0.889845187412606,0.02486980375086,0.0326210725645028,0,0,0
