"design_id","scenario_id","innovation","innovation_label","phi","N","M","Q","comparison","paired_coverage_difference","paired_coverage_difference_mcse","paired_mean_length_difference","paired_mean_length_difference_mcse"
"gaussian_phi020_N4096_M16_Q256","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-7e-05,2.64567193654088e-05,-1.94034475529651e-05,6.09782036584055e-09
"gaussian_phi020_N4096_M16_Q256","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00023,0.000152642405631725,-8.35646380740564e-05,6.60918400140203e-06
"gaussian_phi020_N4096_M16_Q256","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",0.00023,0.000155240819365011,-8.36624805190071e-05,6.61089624702987e-06
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,64,64,"K_asym_full_minus_K_leading",-7e-05,2.64567193654088e-05,-2.02523352170077e-05,1.31929172894913e-08
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,64,64,"V_oracle_minus_V_feasible",8e-05,0.000131909476540164,-8.99438150501827e-05,5.24377799867091e-06
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-8e-05,2.82832812707436e-05,-2.03227439718842e-05,1.32437470719035e-08
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00025,0.000131527746105071,-9.50111054345302e-05,5.30804499270288e-06
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",0.00025,0.000131527746105071,-9.51272371876879e-05,5.30949756684248e-06
"gaussian_phi020_N4096_M256_Q16","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,256,16,"K_asym_full_minus_K_leading",-6e-05,2.44942850416173e-05,-2.20471294979959e-05,3.0943099720494e-08
"gaussian_phi020_N4096_M256_Q16","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,256,16,"V_oracle_minus_V_feasible",9e-05,6.99997714259125e-05,-2.11967510904829e-05,1.22602693556327e-06
"gaussian_phi020_N4096_M256_Q16","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-6e-05,2.44942850416173e-05,-2.20645857690823e-05,3.09716299428652e-08
"gaussian_phi020_N4096_M256_Q16","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00014,6.92809641858425e-05,-2.66076520538933e-05,1.28928654949513e-06
"gaussian_phi020_N4096_M256_Q16","gaussian_phi020_N4096","gaussian","Gaussian",0.2,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",0.00013,6.85556562128902e-05,-2.66413059337849e-05,1.2896578682615e-06
"gaussian_phi020_N8100_M90_Q90","gaussian_phi020_N8100","gaussian","Gaussian",0.2,8100,90,90,"K_asym_full_minus_K_leading",-3e-05,1.73203348680099e-05,-7.16063760087273e-06,3.84865942576396e-09
"gaussian_phi020_N8100_M90_Q90","gaussian_phi020_N8100","gaussian","Gaussian",0.2,8100,90,90,"V_oracle_minus_V_feasible",1e-04,9.59165887629455e-05,-2.63960700920055e-05,2.21135564359383e-06
"gaussian_phi020_N8100_M90_Q90","gaussian_phi020_N8100","gaussian","Gaussian",0.2,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",-2e-05,1.41420649121689e-05,-7.17809255328669e-06,3.85876091171778e-09
"gaussian_phi020_N8100_M90_Q90","gaussian_phi020_N8100","gaussian","Gaussian",0.2,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",3e-05,0.000107238547178988,-2.75161064726023e-05,2.23052680804919e-06
"gaussian_phi020_N8100_M90_Q90","gaussian_phi020_N8100","gaussian","Gaussian",0.2,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",0,0.000104881409225372,-2.75340606803339e-05,2.23083125791049e-06
"gaussian_phi080_N64_M8_Q8","gaussian_phi080_N64","gaussian","Gaussian",0.8,64,8,8,"K_asym_full_minus_K_leading",-0.06777,0.000794845009285388,-0.154113942931948,0.000329122063315691
"gaussian_phi080_N64_M8_Q8","gaussian_phi080_N64","gaussian","Gaussian",0.8,64,8,8,"V_oracle_minus_V_feasible",0.05355,0.000711919267396545,0.155185045324235,0.000272430583523324
"gaussian_phi080_N64_M8_Q8","gaussian_phi080_N64","gaussian","Gaussian",0.8,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.05081,0.0006944697703159,-0.183877890454624,0.000403035733289746
"gaussian_phi080_N64_M8_Q8","gaussian_phi080_N64","gaussian","Gaussian",0.8,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.05782,0.000738088018964701,0.149056340818555,0.000257754675743702
"gaussian_phi080_N64_M8_Q8","gaussian_phi080_N64","gaussian","Gaussian",0.8,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.04583,0.000661286990651442,0.162307200336301,0.000291276630723832
"gaussian_phi080_N100_M10_Q10","gaussian_phi080_N100","gaussian","Gaussian",0.8,100,10,10,"K_asym_full_minus_K_leading",-0.04185,0.000633237542236599,-0.0952893541847868,0.00017771749888624
"gaussian_phi080_N100_M10_Q10","gaussian_phi080_N100","gaussian","Gaussian",0.8,100,10,10,"V_oracle_minus_V_feasible",0.03859,0.000609107403598324,0.108168304481115,0.000149619283369509
"gaussian_phi080_N100_M10_Q10","gaussian_phi080_N100","gaussian","Gaussian",0.8,100,10,10,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.03153,0.000552595371511965,-0.115020862099231,0.000220317112684116
"gaussian_phi080_N100_M10_Q10","gaussian_phi080_N100","gaussian","Gaussian",0.8,100,10,10,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.0402,0.000621162988622619,0.105686801924216,0.000144891171924577
"gaussian_phi080_N100_M10_Q10","gaussian_phi080_N100","gaussian","Gaussian",0.8,100,10,10,"VK_leading_oracle_minus_F_feasible_leading",0.03356,0.000569509005552216,0.113691186078313,0.000160678951517103
"gaussian_phi080_N225_M15_Q15","gaussian_phi080_N225","gaussian","Gaussian",0.8,225,15,15,"K_asym_full_minus_K_leading",-0.01699,0.000408674771854945,-0.034527204537017,5.10051366116273e-05
"gaussian_phi080_N225_M15_Q15","gaussian_phi080_N225","gaussian","Gaussian",0.8,225,15,15,"V_oracle_minus_V_feasible",0.01879,0.000429384679177107,0.0446106602733446,4.52702881063025e-05
"gaussian_phi080_N225_M15_Q15","gaussian_phi080_N225","gaussian","Gaussian",0.8,225,15,15,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.01331,0.000362394470566982,-0.0405113459565687,6.14059814805917e-05
"gaussian_phi080_N225_M15_Q15","gaussian_phi080_N225","gaussian","Gaussian",0.8,225,15,15,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.01874,0.000428823929952176,0.0446312152802476,4.52949832889836e-05
"gaussian_phi080_N225_M15_Q15","gaussian_phi080_N225","gaussian","Gaussian",0.8,225,15,15,"VK_leading_oracle_minus_F_feasible_leading",0.01718,0.000410913816391765,0.0463563477094283,4.73800243263064e-05
"gaussian_phi080_N400_M20_Q20","gaussian_phi080_N400","gaussian","Gaussian",0.8,400,20,20,"K_asym_full_minus_K_leading",-0.00883,0.00029583979822171,-0.0156769146654565,1.96955151546492e-05
"gaussian_phi080_N400_M20_Q20","gaussian_phi080_N400","gaussian","Gaussian",0.8,400,20,20,"V_oracle_minus_V_feasible",0.00917,0.000301429958033696,0.0153887945995634,5.11246721453968e-05
"gaussian_phi080_N400_M20_Q20","gaussian_phi080_N400","gaussian","Gaussian",0.8,400,20,20,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00688,0.000261394987085431,-0.0178044980163021,2.2858418324268e-05
"gaussian_phi080_N400_M20_Q20","gaussian_phi080_N400","gaussian","Gaussian",0.8,400,20,20,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00876,0.0002946752319672,0.015441318770596,5.15634627516824e-05
"gaussian_phi080_N400_M20_Q20","gaussian_phi080_N400","gaussian","Gaussian",0.8,400,20,20,"VK_leading_oracle_minus_F_feasible_leading",0.0079,0.000280315332735935,0.0155832145283925,5.2875392981473e-05
"gaussian_phi080_N1024_M32_Q32","gaussian_phi080_N1024","gaussian","Gaussian",0.8,1024,32,32,"K_asym_full_minus_K_leading",-0.00318,0.000178042671828778,-0.00403134957965419,3.87836088069623e-06
"gaussian_phi080_N1024_M32_Q32","gaussian_phi080_N1024","gaussian","Gaussian",0.8,1024,32,32,"V_oracle_minus_V_feasible",0.00325,0.000185458132599219,0.00344620671430583,2.66674886859307e-05
"gaussian_phi080_N1024_M32_Q32","gaussian_phi080_N1024","gaussian","Gaussian",0.8,1024,32,32,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00248,0.000157285547293557,-0.00436782385973934,4.25972487301901e-06
"gaussian_phi080_N1024_M32_Q32","gaussian_phi080_N1024","gaussian","Gaussian",0.8,1024,32,32,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00307,0.000178342560990613,0.00344545539911127,2.70244842389564e-05
"gaussian_phi080_N1024_M32_Q32","gaussian_phi080_N1024","gaussian","Gaussian",0.8,1024,32,32,"VK_leading_oracle_minus_F_feasible_leading",0.00292,0.000178647852353594,0.00344326788627207,2.73437708668163e-05
"gaussian_phi080_N4096_M16_Q256","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,16,256,"K_asym_full_minus_K_leading",-7e-04,8.36371326128504e-05,-0.00043113453321983,1.39594251494888e-07
"gaussian_phi080_N4096_M16_Q256","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,16,256,"V_oracle_minus_V_feasible",0.014,0.000371539204410254,0.00993883062486304,3.34650202163052e-06
"gaussian_phi080_N4096_M16_Q256","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00071,8.42320007497121e-05,-0.000506458698329111,1.64431328518273e-07
"gaussian_phi080_N4096_M16_Q256","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.01402,0.000371800723987708,0.0099409901781597,3.34724208518911e-06
"gaussian_phi080_N4096_M16_Q256","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",0.01416,0.000373625935881598,0.00996810446069185,3.35653197707114e-06
"gaussian_phi080_N4096_M64_Q64","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,64,64,"K_asym_full_minus_K_leading",-0.00087,9.32336737728341e-05,-0.000509441862379553,3.35411660136983e-07
"gaussian_phi080_N4096_M64_Q64","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,64,64,"V_oracle_minus_V_feasible",0.00079,0.000109059057114847,0.000419152051425908,6.25282095720617e-06
"gaussian_phi080_N4096_M64_Q64","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00049,6.9983197815474e-05,-0.000529348754711686,3.50106977051008e-07
"gaussian_phi080_N4096_M64_Q64","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00065,9.94780074123903e-05,0.000418817293347372,6.31385018948634e-06
"gaussian_phi080_N4096_M64_Q64","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",0.00051,9.53807631281054e-05,0.000418690557869539,6.33258531415326e-06
"gaussian_phi080_N4096_M256_Q16","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,256,16,"K_asym_full_minus_K_leading",-0.00066,8.1213976365522e-05,-0.000570094466843628,7.98016601919796e-07
"gaussian_phi080_N4096_M256_Q16","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,256,16,"V_oracle_minus_V_feasible",0.00021,4.58211740988809e-05,8.93505186912119e-05,1.39741473696796e-06
"gaussian_phi080_N4096_M256_Q16","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00059,7.67891787023384e-05,-0.000574972706464325,8.05980214410184e-07
"gaussian_phi080_N4096_M256_Q16","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00014,4.2424309048233e-05,8.80592705793369e-05,1.46613427945347e-06
"gaussian_phi080_N4096_M256_Q16","gaussian_phi080_N4096","gaussian","Gaussian",0.8,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",0.00012,3.99983999519979e-05,8.7945401245663e-05,1.47068083873426e-06
"gaussian_phi080_N8100_M90_Q90","gaussian_phi080_N8100","gaussian","Gaussian",0.8,8100,90,90,"K_asym_full_minus_K_leading",-0.00046,6.78080377189887e-05,-0.000182612177487655,9.82696313294889e-08
"gaussian_phi080_N8100_M90_Q90","gaussian_phi080_N8100","gaussian","Gaussian",0.8,8100,90,90,"V_oracle_minus_V_feasible",0.00031,8.18480665077674e-05,0.000147037745225514,2.83860698295988e-06
"gaussian_phi080_N8100_M90_Q90","gaussian_phi080_N8100","gaussian","Gaussian",0.8,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00032,5.65597736035064e-05,-0.000187537746893114,1.01121260376249e-07
"gaussian_phi080_N8100_M90_Q90","gaussian_phi080_N8100","gaussian","Gaussian",0.8,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00035,7.93652190092101e-05,0.000146990477184231,2.85968532944684e-06
"gaussian_phi080_N8100_M90_Q90","gaussian_phi080_N8100","gaussian","Gaussian",0.8,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",0.00042,7.99893741880747e-05,0.000146978181794631,2.86389453161519e-06
"laplace_phi050_N64_M8_Q8","laplace_phi050_N64","laplace","Standardized Laplace",0.5,64,8,8,"K_asym_full_minus_K_leading",-0.01396,0.000371015579896054,-0.032835128403202,7.19418069233171e-05
"laplace_phi050_N64_M8_Q8","laplace_phi050_N64","laplace","Standardized Laplace",0.5,64,8,8,"V_oracle_minus_V_feasible",0.00645,0.00030705849255342,0.000797389625963377,0.000156636302083814
"laplace_phi050_N64_M8_Q8","laplace_phi050_N64","laplace","Standardized Laplace",0.5,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.01161,0.000338752456127281,-0.0347343343742303,7.68125227269859e-05
"laplace_phi050_N64_M8_Q8","laplace_phi050_N64","laplace","Standardized Laplace",0.5,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00557,0.000290156152624633,-0.000854173087062799,0.000160980598652405
"laplace_phi050_N64_M8_Q8","laplace_phi050_N64","laplace","Standardized Laplace",0.5,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.00479,0.00027761723598022,-0.00236535775474171,0.000164257159208698
"laplace_phi050_N400_M20_Q20","laplace_phi050_N400","laplace","Standardized Laplace",0.5,400,20,20,"K_asym_full_minus_K_leading",-0.00205,0.000143032092838621,-0.00240804036731305,3.14485799732207e-06
"laplace_phi050_N400_M20_Q20","laplace_phi050_N400","laplace","Standardized Laplace",0.5,400,20,20,"V_oracle_minus_V_feasible",0.0016,0.000271247370035836,-0.00353544388209528,8.45593555900827e-05
"laplace_phi050_N400_M20_Q20","laplace_phi050_N400","laplace","Standardized Laplace",0.5,400,20,20,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00172,0.000131036589187437,-0.0024951804859929,3.2792859810945e-06
"laplace_phi050_N400_M20_Q20","laplace_phi050_N400","laplace","Standardized Laplace",0.5,400,20,20,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00167,0.000263576944606423,-0.00408637163726741,8.72854643415453e-05
"laplace_phi050_N400_M20_Q20","laplace_phi050_N400","laplace","Standardized Laplace",0.5,400,20,20,"VK_leading_oracle_minus_F_feasible_leading",0.00183,0.000263566321202191,-0.0042129713768266,8.78853811145949e-05
"laplace_phi050_N1024_M32_Q32","laplace_phi050_N1024","laplace","Standardized Laplace",0.5,1024,32,32,"K_asym_full_minus_K_leading",-0.00059,7.67891787023384e-05,-0.000581171071013047,5.7644156298427e-07
"laplace_phi050_N1024_M32_Q32","laplace_phi050_N1024","laplace","Standardized Laplace",0.5,1024,32,32,"V_oracle_minus_V_feasible",0.00059,0.000207115783969932,-0.000992713464636588,3.29960064046996e-05
"laplace_phi050_N1024_M32_Q32","laplace_phi050_N1024","laplace","Standardized Laplace",0.5,1024,32,32,"VK_asym_full_oracle_minus_VK_leading_oracle",-7e-04,8.36371326128504e-05,-0.000594606174347205,5.92171531807238e-07
"laplace_phi050_N1024_M32_Q32","laplace_phi050_N1024","laplace","Standardized Laplace",0.5,1024,32,32,"VK_asym_full_oracle_minus_VK_asym_full_feasible",5e-04,0.00019999474987859,-0.00110006044069583,3.3744001839155e-05
"laplace_phi050_N1024_M32_Q32","laplace_phi050_N1024","laplace","Standardized Laplace",0.5,1024,32,32,"VK_leading_oracle_minus_F_feasible_leading",0.00062,0.00020735618140258,-0.00111387995155542,3.38376786393088e-05
"laplace_phi050_N100_M10_Q10","laplace_phi050_N100","laplace","Standardized Laplace",0.5,100,10,10,"K_asym_full_minus_K_leading",-0.00813,0.00028397154328977,-0.0180358198405843,3.50940385823981e-05
"laplace_phi050_N100_M10_Q10","laplace_phi050_N100","laplace","Standardized Laplace",0.5,100,10,10,"V_oracle_minus_V_feasible",0.00347,0.000293224232976246,-0.00391667513722324,0.000149284452432402
"laplace_phi050_N100_M10_Q10","laplace_phi050_N100","laplace","Standardized Laplace",0.5,100,10,10,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00736,0.000270294348054757,-0.0190721653328359,3.74475097695693e-05
"laplace_phi050_N100_M10_Q10","laplace_phi050_N100","laplace","Standardized Laplace",0.5,100,10,10,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00342,0.000284752255194701,-0.00553600161166758,0.000154689268862091
"laplace_phi050_N100_M10_Q10","laplace_phi050_N100","laplace","Standardized Laplace",0.5,100,10,10,"VK_leading_oracle_minus_F_feasible_leading",0.00362,0.000273988515629884,-0.00654131030896609,0.000157711934686771
"laplace_phi050_N225_M15_Q15","laplace_phi050_N225","laplace","Standardized Laplace",0.5,225,15,15,"K_asym_full_minus_K_leading",-0.00352,0.000187287070467952,-0.00565280246002397,8.70204795352291e-06
"laplace_phi050_N225_M15_Q15","laplace_phi050_N225","laplace","Standardized Laplace",0.5,225,15,15,"V_oracle_minus_V_feasible",0.00171,0.000268833557642674,-0.00398784467093077,9.83446244046578e-05
"laplace_phi050_N225_M15_Q15","laplace_phi050_N225","laplace","Standardized Laplace",0.5,225,15,15,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00327,0.000180536414426479,-0.00591163538451577,9.1729601533218e-06
"laplace_phi050_N225_M15_Q15","laplace_phi050_N225","laplace","Standardized Laplace",0.5,225,15,15,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00161,0.0002566607444612,-0.00482982372735508,0.000102045916175255
"laplace_phi050_N225_M15_Q15","laplace_phi050_N225","laplace","Standardized Laplace",0.5,225,15,15,"VK_leading_oracle_minus_F_feasible_leading",0.00193,0.000254289987286122,-0.00511470367367294,0.000103228380487415
"laplace_phi080_N64_M8_Q8","laplace_phi080_N64","laplace","Standardized Laplace",0.8,64,8,8,"K_asym_full_minus_K_leading",-0.0638,0.00077285287928281,-0.145444608866962,0.000330178809050713
"laplace_phi080_N64_M8_Q8","laplace_phi080_N64","laplace","Standardized Laplace",0.8,64,8,8,"V_oracle_minus_V_feasible",0.05462,0.00071859009158017,0.154609078845877,0.000297450140446481
"laplace_phi080_N64_M8_Q8","laplace_phi080_N64","laplace","Standardized Laplace",0.8,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.04833,0.000678193711609821,-0.173571313724235,0.000404875039127754
"laplace_phi080_N64_M8_Q8","laplace_phi080_N64","laplace","Standardized Laplace",0.8,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.05813,0.000739942231626944,0.149331630893085,0.000283901544488575
"laplace_phi080_N64_M8_Q8","laplace_phi080_N64","laplace","Standardized Laplace",0.8,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.04696,0.000668993317993981,0.161795509707784,0.000317559325447217
"laplace_phi080_N100_M10_Q10","laplace_phi080_N100","laplace","Standardized Laplace",0.8,100,10,10,"K_asym_full_minus_K_leading",-0.04038,0.000622493719634431,-0.0899029751094459,0.000180800800387485
"laplace_phi080_N100_M10_Q10","laplace_phi080_N100","laplace","Standardized Laplace",0.8,100,10,10,"V_oracle_minus_V_feasible",0.03843,0.000607893943340829,0.108416738120442,0.000168974392384425
"laplace_phi080_N100_M10_Q10","laplace_phi080_N100","laplace","Standardized Laplace",0.8,100,10,10,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.03023,0.000541446583370905,-0.108636313335856,0.000224824960014169
"laplace_phi080_N100_M10_Q10","laplace_phi080_N100","laplace","Standardized Laplace",0.8,100,10,10,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.03988,0.000618788885644248,0.106420936332346,0.000164795663862296
"laplace_phi080_N100_M10_Q10","laplace_phi080_N100","laplace","Standardized Laplace",0.8,100,10,10,"VK_leading_oracle_minus_F_feasible_leading",0.03422,0.000574885398085748,0.113998825704486,0.000181154698079505
"laplace_phi080_N225_M15_Q15","laplace_phi080_N225","laplace","Standardized Laplace",0.8,225,15,15,"K_asym_full_minus_K_leading",-0.0162,0.000399220733143881,-0.0325625149520445,5.06287181542684e-05
"laplace_phi080_N225_M15_Q15","laplace_phi080_N225","laplace","Standardized Laplace",0.8,225,15,15,"V_oracle_minus_V_feasible",0.01894,0.000431062202177622,0.0447287097913435,4.97278699552433e-05
"laplace_phi080_N225_M15_Q15","laplace_phi080_N225","laplace","Standardized Laplace",0.8,225,15,15,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.01255,0.000352031552935447,-0.0382516157692985,6.10937574391017e-05
"laplace_phi080_N225_M15_Q15","laplace_phi080_N225","laplace","Standardized Laplace",0.8,225,15,15,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.01906,0.000432399160140647,0.0448619698557691,4.99002139110496e-05
"laplace_phi080_N225_M15_Q15","laplace_phi080_N225","laplace","Standardized Laplace",0.8,225,15,15,"VK_leading_oracle_minus_F_feasible_leading",0.01765,0.000416397056744027,0.0464917759003664,5.20181760384201e-05
"laplace_phi080_N400_M20_Q20","laplace_phi080_N400","laplace","Standardized Laplace",0.8,400,20,20,"K_asym_full_minus_K_leading",-0.00797,0.0002811860267791,-0.0147298610152841,1.93583935298923e-05
"laplace_phi080_N400_M20_Q20","laplace_phi080_N400","laplace","Standardized Laplace",0.8,400,20,20,"V_oracle_minus_V_feasible",0.00829,0.000286729107583816,0.0153431009636597,5.09531700136379e-05
"laplace_phi080_N400_M20_Q20","laplace_phi080_N400","laplace","Standardized Laplace",0.8,400,20,20,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00689,0.000261583568405266,-0.0167395228179804,2.25171176522908e-05
"laplace_phi080_N400_M20_Q20","laplace_phi080_N400","laplace","Standardized Laplace",0.8,400,20,20,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00802,0.000282059553243488,0.0154040580370337,5.14712034240468e-05
"laplace_phi080_N400_M20_Q20","laplace_phi080_N400","laplace","Standardized Laplace",0.8,400,20,20,"VK_leading_oracle_minus_F_feasible_leading",0.00809,0.000283277816751003,0.0155320826649828,5.26817578989711e-05
"laplace_phi080_N1024_M32_Q32","laplace_phi080_N1024","laplace","Standardized Laplace",0.8,1024,32,32,"K_asym_full_minus_K_leading",-0.00289,0.000169755021038176,-0.00377327386357774,3.78993853961112e-06
"laplace_phi080_N1024_M32_Q32","laplace_phi080_N1024","laplace","Standardized Laplace",0.8,1024,32,32,"V_oracle_minus_V_feasible",0.00316,0.000183576907602264,0.00346909548564232,2.66640970613952e-05
"laplace_phi080_N1024_M32_Q32","laplace_phi080_N1024","laplace","Standardized Laplace",0.8,1024,32,32,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00242,0.000155375922899187,-0.00409036293023247,4.169422217501e-06
"laplace_phi080_N1024_M32_Q32","laplace_phi080_N1024","laplace","Standardized Laplace",0.8,1024,32,32,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00299,0.000178915955434922,0.00346835501175296,2.70459981631682e-05
"laplace_phi080_N1024_M32_Q32","laplace_phi080_N1024","laplace","Standardized Laplace",0.8,1024,32,32,"VK_leading_oracle_minus_F_feasible_leading",0.00271,0.00017154256984356,0.00346633477514482,2.73471131515234e-05
"laplace_phi080_N4096_M16_Q256","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,16,256,"K_asym_full_minus_K_leading",-0.00062,7.87160591123541e-05,-0.000402666149864808,1.38478429078323e-07
"laplace_phi080_N4096_M16_Q256","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,16,256,"V_oracle_minus_V_feasible",0.013,0.000358205643608293,0.00996108045845407,3.52383949239363e-06
"laplace_phi080_N4096_M16_Q256","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00066,8.1213976365522e-05,-0.000473385558542334,1.63941754108634e-07
"laplace_phi080_N4096_M16_Q256","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.0129,0.000356843345701911,0.00996509372519332,3.52530068358668e-06
"laplace_phi080_N4096_M16_Q256","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",0.01297,0.000357797528206543,0.00999057876393768,3.53458130853046e-06
"laplace_phi080_N4096_M64_Q64","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,64,64,"K_asym_full_minus_K_leading",-6e-04,7.74368127223716e-05,-0.000476113783490134,3.16902672050439e-07
"laplace_phi080_N4096_M64_Q64","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,64,64,"V_oracle_minus_V_feasible",0.00095,0.000113538997313871,0.000416564851031189,6.31931099488526e-06
"laplace_phi080_N4096_M64_Q64","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00056,7.48125655835949e-05,-0.000494780883158458,3.31016604571246e-07
"laplace_phi080_N4096_M64_Q64","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00066,9.48458431210328e-05,0.000416179560211299,6.38248444745363e-06
"laplace_phi080_N4096_M64_Q64","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",0.00067,0.000101467304862894,0.000416048894168424,6.40020948272903e-06
"laplace_phi080_N4096_M256_Q16","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,256,16,"K_asym_full_minus_K_leading",-0.00069,8.3037991022661e-05,-0.000531290219668632,7.40606383736521e-07
