"design_id","scenario_id_module","innovation_module","module","panel","series","phi_module","N_module","M_module","Q_module","x_order","alpha_nominal","C_nominal","note","innovation_label_module","dist_code","skewness","excess_kurtosis","assumption_status_module","severity_group_module","phi_label_module","alpha_effective","L_module","seed","scenario_id_result","innovation_result","innovation_label_result","assumption_status_result","severity_group_result","phi_result","phi_label_result","N_result","M_result","Q_result","L_result","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"K_leading",0.93703,-0.0129699999999999,0.000768145683448133,-0.01258,0.000611245590750332,0.06297,1.12638936533913,0.93625,0.00172751175828126,20000,0.10796053021144,0.000142383637337099,0.0201360870982138,0.107257941665111,0.0938273131990305,0.121248707210241,0.13407815541514,0.142368532427863,0.10796053021144,1.01783402837828,1.05188965114219,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"V_oracle",0.92529,-0.02471,0.000831434999864692,-0.02432,0.000650299627015154,0.0747100000000001,1.23684151871506,0.9231,0.00188396377353706,20000,0.102893341429273,0.000135474528752362,0.0191589915917694,0.102219470041555,0.0894648765989188,0.115523748966401,0.127780992721881,0.135557911108185,0.102893341429273,0.970061410361255,1.002518613135,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"raw",0.92465,-0.02535,0.000834699811309431,-0.02496,0.000651900478403213,0.07535,1.24291240313283,0.92275,0.00188788820511173,20000,0.102634843963158,0.000135123114019328,0.019109294043622,0.101963766877842,0.0892395456529491,0.11523380484884,0.127451886571798,0.135207163676873,0.102634843963158,0.967624338991325,1,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"V_feasible",0.92524,-0.02476,0.000831690702124294,-0.02437,0.000651433246505539,0.07476,1.23735088744802,0.92345,0.00188002789208033,20000,0.102920756964206,0.000136096573556241,0.0192469620115743,0.102234850282089,0.0894330242229521,0.115621077110643,0.127924758444238,0.135705115807114,0.102920756964206,0.970319879491655,1.0027857303622,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"VK_asym_full_oracle",0.93745,-0.01255,0.000765751248774692,-0.01216,0.000610348317971544,0.06255,1.12290071474489,0.9367,0.0017218174990399,20000,0.108132819870926,0.0001426192521121,0.020169408059244,0.107432845436725,0.0939731373470331,0.121438578551012,0.134291264685167,0.142598883127209,0.108132819870926,1.01945834680113,1.05356831749792,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"VK_leading_oracle",0.93763,-0.01237,0.000764722061274552,-0.01198,0.000610220058409421,0.06237,1.12088762633552,0.9368,0.00172054874967262,20000,0.108232608148214,0.000142755738849131,0.0201887101987032,0.10753530549903,0.094060120878615,0.121553086907927,0.13441778516812,0.142727942569459,0.108232608148214,1.02039913418016,1.05454058260239,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"F_feasible_leading",0.9376,-0.0124,0.000764893718107294,-0.01201,0.000610951169581757,0.0624,1.12134924174977,0.93665,0.00172245141440913,20000,0.108266901195966,0.000143426858487649,0.02028362084818,0.107542182657607,0.0940384677958398,0.121681498659086,0.134637147736815,0.142872154202816,0.108266901195966,1.02072244336427,1.05487470936117,0,0,0,9e-05
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.2","gaussian, phi = 0.2",0.2,4096,64,64,64,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.2",0.5,17,1847110599,"gaussian_phi020_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.2,"phi = 0.2",4096,64,64,17,100000,20000,"V_feasible",0.94588,-0.0041199999999999,0.000715479039525268,-0.00417,0.000433506620802846,0.0541199999999999,1.03097972865772,0.9458,0.00160097407849097,20000,0.0752054743677125,5.07297888779136e-05,0.00717427554474692,0.075039801156212,0.0703082437259722,0.0799728406236235,0.0845092490322448,0.0873101795537759,0.0752054743677125,1.00260023766022,1.0045055248088,0,0,0,0
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.2","gaussian, phi = 0.2",0.2,4096,64,64,64,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.2",0.5,17,1847110599,"gaussian_phi020_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.2,"phi = 0.2",4096,64,64,17,100000,20000,"VK_asym_full_oracle",0.94866,-0.00134000000000001,0.0006978839760304,-0.00139,0.000414828156980693,0.0513400000000001,1.00564808642125,0.9484,0.00156424806216917,20000,0.0760150914367643,4.82098657670812e-05,0.00681790460079926,0.0758550128822196,0.0713429780394887,0.0805625824674322,0.0848267703149236,0.0874875784096302,0.0760150914367643,1.01339363099587,1.01531942932412,0,0,0,0
"gaussian_phi020_N4096_M64_Q64","gaussian_phi020_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.2","gaussian, phi = 0.2",0.2,4096,64,64,64,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.2",0.5,17,1847110599,"gaussian_phi020_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.2,"phi = 0.2",4096,64,64,17,100000,20000,"VK_leading_oracle",0.94874,-0.00125999999999993,0.000697369431506716,-0.00131,0.000414589625829661,0.05126,1.00512458403373,0.94845,0.00156353121970749,20000,0.0760354141807362,4.82229233426851e-05,0.00681975122085034,0.0758753762554305,0.0713617691360431,0.0805841535132318,0.0848492557219686,0.0875114473396789,0.0760354141807362,1.01366456323993,1.01559087643313,0,0,0,0
