"source","r_nominal","C_nominal","M","Q","C_effective","r_effective","phi","N","b","C_opt","coverage","coverage_error","coverage_mcse","convex_failure_rate","theoretical_delta","theoretical_coverage","normalized_error","normalized_theory","oracle_minus_grid_coverage","paired_mcse","normalized_paired_loss","normalized_paired_theory"
"relative grid",1,0.942809041582063,21,24,0.928077650307344,0.984375,0.5,512,1.33333333333333,0.942809041582063,0.92879,-0.02121,0.000813259711900202,0,2.82877787215749,0.93567944537129,1.48127155395264,1.00012400793651,0,0,0,0.000124007936507908
"relative grid",1.1,1.03708994574027,23,22,1.01646599795566,1.078125,0.5,512,1.33333333333333,0.942809041582063,0.92852,-0.0214799999999999,0.000814681591789087,0,2.83643331565636,0.935640690049456,1.50012791036787,1.00283061594203,0.00027,0.000535819131817277,0.0188563564152387,0.00283061594202905
"relative grid",1.2,1.13137084989848,26,19,1.14904851942814,1.21875,0.5,512,1.33333333333333,0.942809041582063,0.92474,-0.0252599999999999,0.000834241765916811,1e-05,2.88395313801244,0.935400123188871,1.76411690018122,1.01963141025641,0.00405,0.000590202895955775,0.28284534622858,0.0196314102564104
"relative grid",1.3,1.22565175405668,28,18,1.23743686707646,1.3125,0.5,512,1.33333333333333,0.942809041582063,0.92446,-0.02554,0.000835665653236987,0,2.93365134813705,0.935148528342897,1.78367164016739,1.03720238095238,0.00433,0.000563485302520715,0.302400086214754,0.0372023809523809
"relative grid",1.4,1.31993265821489,30,17,1.32582521472478,1.40625,0.5,512,1.33333333333333,0.942809041582063,0.9222,-0.0277999999999999,0.000847036953149035,2e-05,2.9944007997747,0.934840987107722,1.94150632719865,1.05868055555556,0.00659,0.000599891088192829,0.460234773246011,0.0586805555555554
"relative grid",1.5,1.41421356237309,32,16,1.41421356237309,1.5,0.5,512,1.33333333333333,0.942809041582063,0.9201,-0.0298999999999999,0.000857414660476481,1e-05,3.06412938514171,0.934487989431319,2.08816687709495,1.08333333333333,0.00869,0.000617534333042726,0.606895323142312,0.0833333333333333
"relative grid",1.6,1.5084944665313,34,15,1.50260191002141,1.59375,0.5,512,1.33333333333333,0.942809041582063,0.91871,-0.0312899999999999,0.000864187108790683,9e-05,3.141252551227,0.934097557038612,2.18524219345488,1.11060049019608,0.01008,0.000628957782270733,0.703970639502245,0.110600490196078
"relative grid",1.7,1.60277537068951,36,14,1.59099025766973,1.6875,0.5,512,1.33333333333333,0.942809041582063,0.91579,-0.03421,0.000878172397083853,2e-04,3.22453786791088,0.933675929048984,2.38917019616783,1.1400462962963,0.013,0.000625391006602359,0.907898642215196,0.140046296296296
"relative grid",1.8,1.69705627484771,38,13,1.67937860531805,1.78125,0.5,512,1.33333333333333,0.942809041582063,0.91267,-0.03733,0.000892768005139073,0.00024,3.31301236404618,0.933228031083002,2.60706587029948,1.17132675438596,0.01612,0.000684548129835602,1.12579431634684,0.171326754385965
"relative grid",1.9,1.79133717900592,41,12,1.81196112679053,1.921875,0.5,512,1.33333333333333,0.942809041582063,0.90852,-0.04148,0.000911654592485553,0.00049,3.45379264946935,0.932515337524455,2.89689505223741,1.22110010162602,0.02027,0.000712738627382794,1.41562349828477,0.221100101626016
"relative grid",2,1.88561808316413,43,11,1.90034947443885,2.015625,0.5,512,1.33333333333333,0.942809041582063,0.9031,-0.0468999999999999,0.000935469881931,0.00116,3.55214954492864,0.932017410377754,3.27541894768405,1.25587451550388,0.02569,0.000777885782144719,1.79414739373142,0.255874515503876
"C = 1",1.06066017177982,1,23,22,1.01646599795566,1.078125,0.5,512,1.33333333333333,0.942809041582063,0.92852,-0.0214799999999999,0.000814681591789087,0,2.83643331565636,0.935640690049456,1.50012791036787,1.00283061594203,0.00027,0.000535819131817277,0.0188563564152387,0.00283061594202905
"relative grid",0.5,0.471404520791032,15,68,0.46875,0.497184455521791,0.5,1024,1.33333333333333,0.942809041582063,0.93552,-0.0144799999999999,0.000776674510976123,0,3.54756944444444,0.937300784296457,1.43013677370851,1.25425520544843,0.00048,0.000444071692406395,0.047407848852216,0.25425520544843
"relative grid",0.6,0.565685424949238,18,56,0.5625,0.59662134662615,0.5,1024,1.33333333333333,0.942809041582063,0.93728,-0.01272,0.000766721602669443,0,3.21412037037037,0.938494430195185,1.25630799458372,1.13636315471935,-0.00128,0.000477478686287627,-0.126420930272576,0.136363154719353
"relative grid",0.7,0.659966329107444,21,48,0.65625,0.696058237730508,0.5,1024,1.33333333333333,0.942809041582063,0.93737,-0.0126299999999999,0.000766208085966208,0,3.01612103174603,0.939203207387493,1.24741902292392,1.06635981721349,-0.00137,0.000482165485943943,-0.135309901932366,0.0663598172134927
"relative grid",0.8,0.754247233265651,24,42,0.75,0.795495128834866,0.5,1024,1.33333333333333,0.942809041582063,0.93729,-0.01271,0.000766664567460894,0,2.90277777777778,0.939608941638287,1.25532033106597,1.02628692547214,-0.00129,0.000488145205709755,-0.12740859379033,0.0262869254721418
"relative grid",0.9,0.848528137423857,27,37,0.84375,0.894932019939224,0.5,1024,1.33333333333333,0.942809041582063,0.93766,-0.0123399999999999,0.000764550354129798,0,2.84587191358025,0.939812647261407,1.21877678090904,1.00616766424046,-0.00166,0.000505742030831943,-0.163952143947247,0.00616766424046444
"relative grid",1,0.942809041582063,30,34,0.9375,0.994368911043582,0.5,1024,1.33333333333333,0.942809041582063,0.936,-0.0139999999999999,0.00077397674383666,0,2.82847222222222,0.939874932845154,1.38272892485629,1.00001594436556,0,0,0,1.59443655582958e-05
"relative grid",1.1,1.03708994574027,33,31,1.03125,1.09380580214794,0.5,1024,1.33333333333333,0.942809041582063,0.93564,-0.0143599999999999,0.000776001226803154,0,2.83980429292929,0.939834367491176,1.41828481149545,1.00402243638649,0.00036,0.000467119776940412,0.035555886639162,0.00402243638648603
"relative grid",1.2,1.13137084989848,36,28,1.125,1.1932426932523,0.5,1024,1.33333333333333,0.942809041582063,0.93558,-0.01442,0.000776337965064185,0,2.87268518518519,0.939716663933903,1.42421079260199,1.01564758732929,0.00042,0.000505569769673702,0.041481867745689,0.0156475873292887
"relative grid",1.3,1.22565175405668,39,26,1.21875,1.29267958435666,0.5,1024,1.33333333333333,0.942809041582063,0.93431,-0.01569,0.000783420856883451,0,2.92214209401709,0.939539623297174,1.54964405935681,1.03313324513507,0.00169,0.000500473719329434,0.16691513450051,0.0331332451350725
"relative grid",1.4,1.31993265821489,42,24,1.3125,1.39211647546102,0.5,1024,1.33333333333333,0.942809041582063,0.93342,-0.0165799999999999,0.000788334342775957,0,2.98462301587302,0.939315960669442,1.63754611243695,1.05522358690463,0.00258,0.000518590518001683,0.254817187580661,0.0552235869046271
"relative grid",1.5,1.41421356237309,45,22,1.40625,1.49155336656537,0.5,1024,1.33333333333333,0.942809041582063,0.93119,-0.01881,0.000800469761452611,0,3.05752314814815,0.939055000448909,1.85779507689621,1.0809976758452,0.00481,0.000565041442478618,0.475066152039914,0.0809976758451985
"relative grid",1.6,1.5084944665313,48,21,1.5,1.59099025766973,0.5,1024,1.33333333333333,0.942809041582063,0.93024,-0.01976,0.000805565282270779,0,3.13888888888889,0.938763735934225,1.95162311108289,1.10976480936222,0.00576,0.000557378983020805,0.568894186226592,0.109764809362221
"relative grid",1.7,1.60277537068951,51,20,1.59375,1.69042714877409,0.5,1024,1.33333333333333,0.942809041582063,0.92922,-0.0207799999999999,0.00081098823419332,0,3.22722630718954,0.938447514942004,2.05236478989384,1.14099680311867,0.00678,0.000548035874221017,0.66963586503755,0.140996803118673
"relative grid",1.8,1.69705627484771,54,18,1.6875,1.78986403987845,0.5,1024,1.33333333333333,0.942809041582063,0.92674,-0.0232599999999999,0.000823971919424442,1e-05,3.32137345679012,0.93811049688517,2.29730534229696,1.17428284707465,0.00926,0.000637139375227928,0.914576417440666,0.17428284707465
"relative grid",1.9,1.79133717900592,57,17,1.78125,1.88930093098281,0.5,1024,1.33333333333333,0.942809041582063,0.9243,-0.0256999999999999,0.000836477794086609,4e-05,3.42041301169591,0.937755965510766,2.53829524062906,1.20929861751444,0.0117,0.000653326387308582,1.15556631577276,0.209298617514439
"relative grid",2,1.88561808316413,60,17,1.875,1.98873782208716,0.5,1024,1.33333333333333,0.942809041582063,0.92533,-0.02467,0.000831230359767977,3e-05,3.52361111111111,0.937386547816428,2.43656589830035,1.24578465546547,0.01067,0.000544577337615849,1.05383697344405,0.245784655465466
"C = 1",1.06066017177982,1,32,32,1,1.06066017177982,0.5,1024,1.33333333333333,0.942809041582063,0.93574,-0.0142599999999999,0.000775439568245005,0,2.83333333333333,0.939857531551247,1.40840817631791,1.00173460668094,0.00026,0.000473921480854899,0.025679251461617,0.00173460668094227
"relative grid",0.5,0.471404520791032,30,136,0.46875,0.497184455521791,0.5,4096,1.33333333333333,0.942809041582063,0.94255,-0.00744999999999996,0.000735863421430907,0,3.54756944444444,0.943650392148229,1.4716186414542,1.25425520544843,3e-04,0.000354119124029669,0.0592598110652699,0.25425520544843
"relative grid",0.6,0.565685424949238,36,113,0.5625,0.59662134662615,0.5,4096,1.33333333333333,0.942809041582063,0.94346,-0.00653999999999999,0.000730364487088468,0,3.21412037037037,0.944247215097592,1.29186388122288,1.13636315471935,-0.00061,0.000375096902115786,-0.120494949166049,0.136363154719353
"relative grid",0.7,0.659966329107444,42,97,0.65625,0.696058237730508,0.5,4096,1.33333333333333,0.942809041582063,0.94346,-0.00653999999999999,0.000730364487088468,0,3.01612103174603,0.944601603693746,1.29186388122288,1.06635981721349,-0.00061,0.00036891413631955,-0.120494949166049,0.0663598172134927
"relative grid",0.8,0.754247233265651,48,85,0.75,0.795495128834866,0.5,4096,1.33333333333333,0.942809041582063,0.9434,-0.00659999999999994,0.000730728677417275,0,2.90277777777778,0.944804470819144,1.30371584343593,1.02628692547214,-0.00055,0.000360136463000791,-0.108642986952995,0.0262869254721418
"relative grid",0.9,0.848528137423857,54,75,0.84375,0.894932019939224,0.5,4096,1.33333333333333,0.942809041582063,0.94413,-0.00586999999999993,0.000726281922534218,0,2.84587191358025,0.944906323630703,1.15951696984377,1.00616766424046,-0.00128,0.00039923077267678,-0.252841860545152,0.00616766424046444
"relative grid",1,0.942809041582063,60,68,0.9375,0.994368911043582,0.5,4096,1.33333333333333,0.942809041582063,0.94285,-0.00714999999999999,0.000734056384074139,0,2.82847222222222,0.944937466422577,1.41235883038893,1.00001594436556,0,0,0,1.59443655582958e-05
"relative grid",1.1,1.03708994574027,66,62,1.03125,1.09380580214794,0.5,4096,1.33333333333333,0.942809041582063,0.94352,-0.00647999999999993,0.000730000065753422,0,2.83980429292929,0.944917183745588,1.28001191900982,1.00402243638649,-0.00067,0.000387165352233512,-0.132346911379103,0.00402243638648603
"relative grid",1.2,1.13137084989848,72,56,1.125,1.1932426932523,0.5,4096,1.33333333333333,0.942809041582063,0.94327,-0.0067299999999999,0.000731516965626908,0,2.87268518518519,0.944858331966952,1.32939509489754,1.01564758732929,-0.00042,0.000427083200325885,-0.0829637354913779,0.0156475873292887
"relative grid",1.3,1.22565175405668,78,52,1.21875,1.29267958435666,0.5,4096,1.33333333333333,0.942809041582063,0.94309,-0.00690999999999997,0.000732606660493883,0,2.92214209401709,0.944769811648587,1.36495098153671,1.03313324513507,-0.00024,0.000420001414297476,-0.047407848852216,0.0331332451350725
"relative grid",1.4,1.31993265821489,84,48,1.3125,1.39211647546102,0.5,4096,1.33333333333333,0.942809041582063,0.94294,-0.00705999999999996,0.000733513165526018,0,2.98462301587302,0.944657980334721,1.39458088706934,1.05522358690463,-9e-05,0.000445535524979816,-0.017777943319581,0.0552235869046271
"relative grid",1.5,1.41421356237309,91,45,1.421875,1.50812618174943,0.5,4096,1.33333333333333,0.942809041582063,0.94245,-0.00754999999999995,0.000736464510346561,0,3.07054143772894,0.944504199473043,1.49137191180928,1.08560033626621,4e-04,0.000423084140570053,0.0790130814203599,0.0856003362662117
"relative grid",1.6,1.5084944665313,97,42,1.515625,1.60756307285379,0.5,4096,1.33333333333333,0.942809041582063,0.94132,-0.00867999999999991,0.000743213681251899,0,3.15316258591065,0.94435632022799,1.71458386682179,1.11481132334057,0.00153,0.000429742292291994,0.302225036432877,0.114811323340566
"relative grid",1.7,1.60277537068951,103,39,1.609375,1.70699996395815,0.5,4096,1.33333333333333,0.942809041582063,0.94109,-0.00890999999999997,0.000744577812589121,0,3.24254146440129,0.944196345677095,1.76001638863851,1.14641152887836,0.00176,0.000474100486935752,0.347657558249584,0.146411528878357
"relative grid",1.8,1.69705627484771,109,37,1.703125,1.80643685506251,0.5,4096,1.33333333333333,0.942809041582063,0.94047,-0.00952999999999993,0.000748239126883913,0,3.337562117737,0.944026273210312,1.88248666484006,1.18000640304158,0.00238,0.000474916425759433,0.470127834451142,0.180006403041585
"relative grid",1.9,1.79133717900592,115,35,1.796875,1.90587374616687,0.5,4096,1.33333333333333,0.942809041582063,0.94044,-0.0095599999999999,0.000748415702667975,0,3.43734148550725,0.943847683370998,1.88841264594658,1.21528373682801,0.00241,0.00048584388381742,0.476053815557669,0.215283736828007
"relative grid",2,1.88561808316413,121,33,1.890625,2.00531063727122,0.5,4096,1.33333333333333,0.942809041582063,0.93873,-0.01127,0.000758392952894474,0,3.54117165977961,0.943661843206306,2.22619356901864,1.25199324698789,0.00412,0.000515783788354348,0.813834738629707,0.251993246987894
"C = 1",1.06066017177982,1,64,64,1,1.06066017177982,0.5,4096,1.33333333333333,0.942809041582063,0.94344,-0.00656000000000001,0.00073048590951503,0,2.83333333333333,0.944928765775623,1.29581453529391,1.00173460668094,-0.00059,0.000388455953719698,-0.116544295095031,0.00173460668094227
"relative grid",0.5,0.860662965823871,14,18,0.875,0.508329064189723,0.8,256,4.44444444444445,1.72132593164774,0.87279,-0.07721,0.00105369642639614,3e-05,6.39186507936508,0.904238148308602,2.08839765208426,1.23777935017929,-0.00943,0.000741630805160163,-0.255065274694399,0.237779350179285
"relative grid",0.6,1.03279555898864,17,15,1.0625,0.617256720801807,0.8,256,4.44444444444445,1.72132593164774,0.87786,-0.07214,0.00103547969753154,0.00021,5.77675653594771,0.908641949951545,1.95126287555185,1.11866409294102,-0.0145,0.000755581371549147,-0.392200051226806,0.118664092941017
"relative grid",0.7,1.20492815215342,19,13,1.1875,0.689875158543196,0.8,256,4.44444444444445,1.72132593164774,0.87501,-0.07499,0.0010457891752165,0.00057,5.52394005847953,0.910451961584048,2.02835047182746,1.06970639259696,-0.01165,0.000755478975541229,-0.315112454951193,0.0697063925969628
"relative grid",0.8,1.37706074531819,22,11,1.375,0.79880281515528,0.8,256,4.44444444444445,1.72132593164774,0.87212,-0.0778799999999999,0.00105606205120722,0.00193,5.29482323232323,0.912092298181956,2.10651999927887,1.025338109995,-0.00876,0.000798898620846265,-0.236942927499781,0.0253381099950003
"relative grid",0.9,1.54919333848297,25,10,1.5625,0.907730471767363,0.8,256,4.44444444444445,1.72132593164774,0.86987,-0.0801299999999999,0.00106393694878973,0.00323,5.18819444444445,0.912855695205572,2.16737862791751,1.00468953401096,-0.00651,0.000737889994386994,-0.176084298861139,0.00468953401095895
"relative grid",1,1.72132593164774,28,9,1.75,1.01665812837945,0.8,256,4.44444444444445,1.72132593164774,0.86336,-0.0866399999999999,0.00108613770029403,0.00568,5.16468253968254,0.91302402608949,2.34346292677865,1.00013647323194,0,0,0,0.00013647323193533
"relative grid",1.1,1.89345852481252,30,8,1.875,1.08927656612084,0.8,256,4.44444444444445,1.72132593164774,0.85606,-0.0939399999999999,0.00111005079343244,0.01091,5.18287037037037,0.912893812325559,2.5409153663618,1.00365853149982,0.0073,0.00086860499926402,0.197452439583151,0.00365853149981565
"relative grid",1.2,2.06559111797729,33,7,2.0625,1.19820422273292,0.8,256,4.44444444444445,1.72132593164774,0.84254,-0.10746,0.0011518087879505,0.02071,5.24863215488216,0.912422998096469,2.90660810378156,1.01639324631137,0.02082,0.000938548925065096,0.563145177002904,0.0163932463113667
"relative grid",1.3,2.23772371114206,36,7,2.25,1.307131879345,0.8,256,4.44444444444445,1.72132593164774,0.84455,-0.10545,0.00114579796430261,0.01974,5.35030864197531,0.911695056523064,2.8522410621977,1.036082813372,0.01881,0.000833407934140206,0.50877813541905,0.0360828133719995
"relative grid",1.4,2.40985630430684,39,6,2.4375,1.41605953595709,0.8,256,4.44444444444445,1.72132593164774,0.82482,-0.12518,0.00120204811717335,0.03832,5.47961182336182,0.910769324684804,3.38590361466011,1.06112226677808,0.03854,0.000978752401561618,1.04244068788146,0.06112226677808
"relative grid",1.5,2.58198889747161,41,6,2.5625,1.48867797369848,0.8,256,4.44444444444445,1.72132593164774,0.82481,-0.12519,0.00120207513866646,0.0374,5.57816734417344,0.910063727324604,3.38617409745406,1.08020746131709,0.03855,0.000928142009326102,1.04271117067541,0.0802074613170898
"relative grid",1.6,2.75412149063639,44,5,2.75,1.59760563031056,0.8,256,4.44444444444445,1.72132593164774,0.79505,-0.15495,0.00127650106737127,0.07132,5.74116161616162,0.908896787846274,4.19113089224783,1.11177116636396,0.06831,0.00112483336165892,1.84766796546918,0.11177116636396
"relative grid",1.7,2.92625408380116,47,5,2.9375,1.70653328692264,0.8,256,4.44444444444445,1.72132593164774,0.79537,-0.15463,0.00127576080477494,0.07123,5.91925236406619,0.907621766816884,4.18247544284145,1.14625829140136,0.06799,0.00106512203237443,1.8390125160628,0.146258291401362
"relative grid",1.8,3.09838667696593,50,5,3.125,1.81546094353473,0.8,256,4.44444444444445,1.72132593164774,0.79794,-0.15206,0.00126977067378326,0.07029,6.10972222222222,0.906258118915623,4.11296136479642,1.183142620831,0.06542,0.00100757748492306,1.76949843801777,0.183142620831002
"relative grid",1.9,3.27051927013071,52,4,3.25,1.88807938127612,0.8,256,4.44444444444445,1.72132593164774,0.746,-0.204,0.00137653187394989,0.13536,6.24252136752137,0.905307358110057,5.51784899657024,1.20885906473771,0.11736,0.00127290318045995,3.17438606979159,0.20885906473771
"relative grid",2,3.44265186329548,55,4,3.4375,1.9970070378882,0.8,256,4.44444444444445,1.72132593164774,0.74513,-0.20487,0.00137808302761481,0.13531,6.44917929292929,0.903827813530198,5.54138099964385,1.24887819991104,0.11823,0.00121034347204139,3.19791807286519,0.248878199911044
"C = 1",0.580947501931112,1,16,16,1,0.580947501931112,0.8,256,4.44444444444445,1.72132593164774,0.87734,-0.0726599999999999,0.00103737420634986,0.00019,5.94444444444445,0.907441406901311,1.96532798083722,1.15113671678943,-0.01398,0.000758057611605757,-0.378134945941431,0.151136716789427
"relative grid",0.5,0.860662965823871,19,26,0.839689302659025,0.487815402778038,0.8,512,4.44444444444445,1.72132593164774,0.90087,-0.04913,0.000945003931737853,0,6.55249699444925,0.916828292851463,1.8793229000634,1.2688855867788,-0.00172,0.000694244363140499,-0.0657935149218207,0.268885586778804
"relative grid",0.6,1.03279555898864,23,22,1.01646599795566,0.590513382310257,0.8,512,4.44444444444445,1.72132593164774,0.90535,-0.04465,0.00092569637300791,0,5.89714672600973,0.920145972692111,1.70795374491819,1.14197755299886,-0.0062,0.000637510520851728,-0.237162670067028,0.141977552998864
"relative grid",0.7,1.20492815215342,27,18,1.1932426932523,0.693211361842476,0.8,512,4.44444444444445,1.72132593164774,0.90495,-0.0450499999999999,0.000927445402705733,0,5.51454173501747,0.922082892422943,1.72325456234187,1.06788641508442,-0.0058,0.000710681820990594,-0.221861852643349,0.0678864150844198
"relative grid",0.8,1.37706074531819,31,16,1.37001938854894,0.795909341374694,0.8,512,4.44444444444445,1.72132593164774,0.90338,-0.04662,0.000934262145224776,4e-05,5.2991032043961,0.923173539828403,1.78331027072981,1.02616692302302,-0.00423,0.00066477476656,-0.161806144255408,0.0261669230230217
"relative grid",0.9,1.54919333848297,35,14,1.54679608384557,0.898607320906913,0.8,512,4.44444444444445,1.72132593164774,0.90121,-0.04879,0.000943559939272541,0.00027,5.19351691916131,0.923708065420048,1.86631720525327,1.00572022680791,-0.00206,0.000701827962983021,-0.0787992097319481,0.00572022680791107
"relative grid",1,1.72132593164774,39,13,1.72357277914221,1.00130530043913,0.8,512,4.44444444444445,1.72132593164774,0.89915,-0.05085,0.000952256674956915,0.00032,5.16398218842494,0.923857583602128,1.94511641498522,1.00000085079408,0,0,0,8.50794076523442e-07
"relative grid",1.1,1.89345852481252,43,11,1.90034947443885,1.10400327997135,0.8,512,4.44444444444445,1.72132593164774,0.8908,-0.0591999999999999,0.00098628271808848,0.00132,5.18927532255951,0.923729538302895,2.26452097870452,1.00489884515791,0.00835,0.000786262651465508,0.319404563719304,0.00489884515790573
"relative grid",1.2,2.06559111797729,47,10,2.07712616973548,1.20670125950357,0.8,512,4.44444444444445,1.72132593164774,0.88596,-0.06404,0.00100516107365934,0.00251,5.25539771776819,0.923394796794172,2.44966086953104,1.01770339193063,0.01319,0.000820345639757832,0.504544454545823,0.0177033919306335
"relative grid",1.3,2.23772371114206,51,10,2.25390286503212,1.30939923903579,0.8,512,4.44444444444445,1.72132593164774,0.88666,-0.06334,0.00100246717851509,0.00271,5.35274248909237,0.922901993478193,2.4228844390396,1.03655412583958,0.01249,0.000726736045929197,0.477768024054384,0.0365541258395783
"relative grid",1.4,2.40985630430684,55,9,2.43067956032876,1.41209721856801,0.8,512,4.44444444444445,1.72132593164774,0.87942,-0.07058,0.00102975950396197,0.00488,5.4744974817432,0.92228561456745,2.6998292344082,1.06013187878229,0.01973,0.000781417543400307,0.754712819422978,0.0601318787822924
"relative grid",1.5,2.58198889747161,58,8,2.56326208180123,1.48912070321717,0.8,512,4.44444444444445,1.72132593164774,0.86935,-0.08065,0.00106574188948357,0.00965,5.57879480837002,0.921757614267996,3.08502731304932,1.08032896923627,0.0298,0.000897066133167713,1.1399108980641,0.0803289692362732
"relative grid",1.6,2.75412149063639,62,8,2.74003877709787,1.59181868274939,0.8,512,4.44444444444445,1.72132593164774,0.86942,-0.08058,0.00106549924260883,0.00928,5.73209522643315,0.920981538128161,3.08234967000018,1.11001546754253,0.02973,0.000823084470562078,1.13723325501496,0.110015467542532
"relative grid",1.7,2.92625408380116,66,7,2.91681547239451,1.69451666228161,0.8,512,4.44444444444445,1.72132593164774,0.85568,-0.09432,0.0011112683636278,0.01814,5.89895499296682,0.920136818425883,3.60793274850356,1.14232772238938,0.04347,0.000951321523527357,1.66281633351834,0.142327722389378
"relative grid",1.8,3.09838667696593,70,7,3.09359216769115,1.79721464181383,0.8,512,4.44444444444445,1.72132593164774,0.85608,-0.09392,0.00110998663775741,0.01805,6.0770496482332,0.91923522262901,3.59263193107988,1.17681560408414,0.04307,0.000894850690661624,1.64751551609466,0.17681560408414
"relative grid",1.9,3.27051927013071,74,6,3.27036886298778,1.89991262134604,0.8,512,4.44444444444445,1.72132593164774,0.83503,-0.11497,0.00117369033011267,0.0349,6.26455731838375,0.918285973888017,4.397837448001,1.2131263082731,0.06412,0.00104666002645181,2.45272103301578,0.213126308273102
"relative grid",2,3.44265186329548,78,6,3.44714555828442,2.00261060087826,0.8,512,4.44444444444445,1.72132593164774,0.83436,-0.11564,0.00117559938074159,0.03447,6.46002984728244,0.917296403425077,4.42346631718566,1.25097940072639,0.06479,0.000984851388952964,2.47834990220044,0.250979400726387
"C = 1",0.580947501931112,1,23,22,1.01646599795566,0.590513382310257,0.8,512,4.44444444444445,1.72132593164774,0.90535,-0.04465,0.00092569637300791,0,5.89714672600973,0.920145972692111,1.70795374491819,1.14197755299886,-0.0062,0.000637510520851728,-0.237162670067028,0.141977552998864
"relative grid",0.5,0.860662965823871,28,36,0.875,0.508329064189723,0.8,1024,4.44444444444445,1.72132593164774,0.91973,-0.0302699999999999,0.00085922480818468,0,6.39186507936508,0.927119074154301,1.6375028345704,1.23777935017929,-0.00204,0.000617221348968047,-0.110356979931405,0.237779350179285
"relative grid",0.6,1.03279555898864,33,31,1.03125,0.59910211136646,0.8,1024,4.44444444444445,1.72132593164774,0.92187,-0.02813,0.000848679580878437,0,5.85663930976431,0.929035019029996,1.52173619876001,1.13413332557304,-0.00418,0.000632320547106247,-0.2261236157418,0.134133325573044
"relative grid",0.7,1.20492815215342,39,26,1.21875,0.708029767978543,0.8,1024,4.44444444444445,1.72132593164774,0.92216,-0.02784,0.000847236297617141,0,5.47484864672365,0.930401713060791,1.50604819671093,1.06019988158835,-0.00447,0.000613762134739168,-0.241811617790872,0.0601998815883451
"relative grid",0.8,1.37706074531819,44,23,1.375,0.79880281515528,0.8,1024,4.44444444444445,1.72132593164774,0.92183,-0.0281699999999999,0.000848878384104578,0,5.29482323232323,0.931046149090978,1.5239000611116,1.025338109995,-0.00414,0.000612072177380661,-0.223959753390204,0.0253381099950003
"relative grid",0.9,1.54919333848297,50,20,1.5625,0.907730471767363,0.8,1024,4.44444444444445,1.72132593164774,0.92004,-0.02996,0.00085770856588937,1e-05,5.18819444444445,0.931427847602786,1.62073290134553,1.00468953401096,-0.00235,0.000597367846040808,-0.127126913156275,0.00468953401095895
"relative grid",1,1.72132593164774,55,18,1.71875,0.998503518944099,0.8,1024,4.44444444444445,1.72132593164774,0.91769,-0.0323099999999999,0.000869109106499293,1e-05,5.16398358585859,0.931514515086077,1.74785981450181,1.00000112140594,0,0,0,1.12140593810928e-06
"relative grid",1.1,1.89345852481252,61,16,1.90625,1.10743117555618,0.8,1024,4.44444444444445,1.72132593164774,0.91408,-0.03592,0.000886215287613568,3e-05,5.19088683970856,0.931418209649603,1.94314839173336,1.00521091411193,0.00361,0.000634013957840825,0.195288577231555,0.00521091411192542
"relative grid",1.2,2.06559111797729,66,15,2.0625,1.19820422273292,0.8,1024,4.44444444444445,1.72132593164774,0.91356,-0.0364399999999999,0.000888640120633769,7e-05,5.24863215488216,0.931211499048234,1.97127860230411,1.01639324631137,0.00413,0.000613296985425433,0.223418787802305,0.0163932463113667
"relative grid",1.3,2.23772371114206,72,14,2.25,1.307131879345,0.8,1024,4.44444444444445,1.72132593164774,0.91166,-0.0383399999999999,0.000897418767354461,0.00018,5.35030864197531,0.930847528261532,2.07406206400493,1.036082813372,0.00603,0.000652181450523123,0.326202249503123,0.0360828133719995
"relative grid",1.4,2.40985630430684,77,13,2.40625,1.39790492652174,0.8,1024,4.44444444444445,1.72132593164774,0.90934,-0.0406599999999999,0.000907968966430021,0.00039,5.45641684704185,0.930467693277282,2.19956608039751,1.05663057892793,0.00835,0.000656054173884132,0.451706265895701,0.0566305789279329
"relative grid",1.5,2.58198889747161,83,12,2.59375,1.50683258313382,0.8,1024,4.44444444444445,1.72132593164774,0.9044,-0.0456,0.000929842137139418,0.00062,5.60414574966533,0.929938868900637,2.46680308081964,1.08523815790864,0.01329,0.000674046216800468,0.718943266317828,0.0852381579086448
"relative grid",1.6,2.75412149063639,88,11,2.75,1.59760563031056,0.8,1024,4.44444444444445,1.72132593164774,0.90002,-0.0499799999999999,0.000948598964789652,0.00106,5.74116161616162,0.929448393923137,2.70374600831941,1.11177116636396,0.01767,0.000722345435944111,0.955886193817609,0.11177116636396
"relative grid",1.7,2.92625408380116,94,10,2.9375,1.70653328692264,0.8,1024,4.44444444444445,1.72132593164774,0.8931,-0.0569,0.000977099739023606,0.00226,5.91925236406619,0.928810883408442,3.07809419514555,1.14625829140136,0.02459,0.000792502113306959,1.33023438064375,0.146258291401362
"relative grid",1.8,3.09838667696593,99,10,3.09375,1.79730633409938,0.8,1024,4.44444444444445,1.72132593164774,0.8953,-0.0547,0.00096818340204736,0.00212,6.07721310325477,0.928245432180197,2.95908176580776,1.17684725701296,0.02239,0.000725597783845458,1.21122195130596,0.176847257012961
"relative grid",1.9,3.27051927013071,105,9,3.28125,1.90623399071146,0.8,1024,4.44444444444445,1.72132593164774,0.88568,-0.0643199999999999,0.00100623524883598,0.0044,6.27637235449736,0.927532502854783,3.47949066136664,1.21541428017824,0.03201,0.000828649784652513,1.73163084686484,0.215414280178244
