scenario_id,group,N1,N2,M1,M2,model1,p11,p12,model2,p21,p22,innov1,innov2,lrv_sd1,lrv_sd2,effect_c,delta0,L_rule,theory_scope,block_ratio,geom_M,base_id,scenario_no,B,threads,seed,delta_true,L_vc,L_hac1,L_hac2,Q1,Q2,Q,method,nominal,coverage,coverage_fail_as_miss,failure_rate,mcse,EN_theory,scaled_emp,scaled_theory,mcse_scaled,theory_signal_to_mcse
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_oracle,0.95,0.9301,0.9301,0,0.002549784108508,,-68.7743999999997,,8.81205387900365,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_oracle,0.99,0.9852,0.9852,0,0.0012075164595151,,-16.5888000000001,,4.173176884084186,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_oracle,0.9,0.9042,0.9042,0,0.0029431676812577,-3.312501192309125e-05,14.5151999999999,-0.1144800412062033,10.171587506426611,0.01125488436626756
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_oracle,0.95,0.9525,0.9525,0,0.0021270578271405,2.042658340280904e-05,8.6400000000002,0.070594272240108,7.351111850597569,0.009603210191172567
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_oracle,0.99,0.9913,0.9913,0,0.000928671631956,4.085991255844441e-05,4.49279999999989,0.1412118578019838,3.209489160039936,0.04399823484688968
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,BC_feasible,0.9,0.8697,0.8697,0,0.0033663319800637,,-104.7168,,11.634043323100148,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,BC_feasible,0.95,0.93,0.93,0,0.0025514701644346,,-69.1199999999997,,8.817880888285979,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,BC_feasible,0.99,0.9851,0.9851,0,0.0012115275481804,,-16.9344000000001,,4.1870392065114626,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VC_feasible,0.9,0.9029,0.9029,0,0.0029609388713717,,10.0224,,10.233004739460595,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VC_feasible,0.95,0.9516,0.9516,0,0.0021460997180932,,5.52960000000016,,7.4169206257301,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VC_feasible,0.99,0.9909,0.9909,0,0.0009495888584013,,3.11040000000004,,3.281779094634893,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCBC_feasible,0.9,0.9043,0.9043,0,0.0029417938404993,,14.8607999999999,,10.16683951276558,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCBC_feasible,0.95,0.9532,0.9532,0,0.0021121022702511,,11.0592000000003,,7.299425445987802,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCBC_feasible,0.99,0.9914,0.9914,0,0.0009233655830709,,4.83839999999985,,3.1911514550930304,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_feasible,0.9,0.8696,0.8696,0,0.0033674298804874,,-105.0624,,11.637837666964455,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_feasible,0.95,0.9301,0.9301,0,0.002549784108508,,-68.7743999999997,,8.81205387900365,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_feasible,0.99,0.9851,0.9851,0,0.0012115275481804,,-16.9344000000001,,4.1870392065114626,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_feasible,0.9,0.9043,0.9043,0,0.0029417938404993,,14.8607999999999,,10.16683951276558,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_feasible,0.95,0.9532,0.9532,0,0.0021121022702511,,11.0592000000003,,7.299425445987802,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_feasible,0.99,0.9914,0.9914,0,0.0009233655830709,,4.83839999999985,,3.1911514550930304,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_fixed075,0.9,0.8686,0.8686,0,0.0033783729811848,,-108.5184,,11.675657022974669,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_fixed075,0.95,0.9294,0.9294,0,0.0025615549964816,,-71.1935999999998,,8.85273406784041,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,ABEL_fixed075,0.99,0.985,0.985,0,0.0012155245781143,,-17.28,,4.200852941963021,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_fixed075_oracleVC,0.9,0.9035,0.9035,0,0.0029527571860889,,12.0959999999998,,10.204728835123237,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_fixed075_oracleVC,0.95,0.952,0.952,0,0.0021376622745419,,6.91200000000001,,7.387760820816806,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,VCABEL_fixed075_oracleVC,0.99,0.991,0.991,0,0.0009444045743218,,3.456,,3.263862208856141,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,Wald_HAC,0.9,0.8532,0.8532,0,0.0035390642831121,,-161.7408,,12.231006162435417,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,Wald_HAC,0.95,0.917,0.917,0,0.0027588222124667,,-114.048,,9.534489566284915,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,Wald_HAC,0.99,0.9799,0.9799,0,0.0014034240271564,,-34.9056,,4.850233437852519,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,Wald_oracle,0.9,0.9048,0.9048,0,0.0029349098793659,,16.5888000000001,,10.14304854308855,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,Wald_oracle,0.95,0.9533,0.9533,0,0.0021099552127948,,11.4048000000003,,7.292005215418829,
ratio_sym_normal_M18_8,blockratio_theory,1728,1728,18,8,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,2.25,12,ratio_sym_normal_M18_8,4,10000,7,24260841,0,14,7,7,96,216,312,Wald_oracle,0.99,0.9919,0.9919,0,0.0008963475888292,,6.56640000000004,,3.097777266993715,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BEL,0.9,0.8629,0.8629,0,0.0034395288921595,,-128.2176,,11.887011851303233,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BEL,0.95,0.9218,0.9218,0,0.0026848605177923,,-97.4592,,9.27887794949019,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BEL,0.99,0.9811,0.9811,0,0.001361719134036,,-30.7584000000001,,4.706101327228415,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BC_oracle,0.9,0.8646,0.8646,0,0.003421503178429,,-122.3424,,11.824714984650624,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BC_oracle,0.95,0.9236,0.9236,0,0.0026563704560923,,-91.2383999999999,,9.18041629625499,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BC_oracle,0.99,0.9819,0.9819,0,0.0013331312763565,,-27.9936,,4.607301691088064,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VC_oracle,0.9,0.8991,0.8991,0,0.0030119626491708,,-3.11040000000004,,10.409342915534285,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VC_oracle,0.95,0.9484,0.9484,0,0.0022121808244354,,-5.52959999999977,,7.645296929248742,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VC_oracle,0.99,0.9906,0.9906,0,0.0009649683932647,,2.07360000000016,,3.334930767122803,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCBC_oracle,0.9,0.9003,0.9003,0,0.0029959958277674,2.6971661859306575e-05,1.03679999999989,0.0932140633857635,10.354161580764135,0.009002569899907272
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCBC_oracle,0.95,0.9502,0.9502,0,0.0021753151495817,7.80437702790822e-05,0.691200000000308,0.269719270084508,7.517889156954356,0.03587699478583116
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCBC_oracle,0.99,0.9907,0.9907,0,0.0009598703037389,7.321717036789796e-05,2.41920000000012,0.2530385407914553,3.317311769721638,0.07627819100424446
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_oracle,0.9,0.8646,0.8646,0,0.003421503178429,,-122.3424,,11.824714984650624,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_oracle,0.95,0.9236,0.9236,0,0.0026563704560923,,-91.2383999999999,,9.18041629625499,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_oracle,0.99,0.9819,0.9819,0,0.0013331312763565,,-27.9936,,4.607301691088064,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_oracle,0.9,0.9003,0.9003,0,0.0029959958277674,2.6971661859306575e-05,1.03679999999989,0.0932140633857635,10.354161580764135,0.009002569899907272
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_oracle,0.95,0.9502,0.9502,0,0.0021753151495817,7.80437702790822e-05,0.691200000000308,0.269719270084508,7.517889156954356,0.03587699478583116
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_oracle,0.99,0.9907,0.9907,0,0.0009598703037389,7.321717036789796e-05,2.41920000000012,0.2530385407914553,3.317311769721638,0.07627819100424446
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BC_feasible,0.9,0.8646,0.8646,0,0.003421503178429,,-122.3424,,11.824714984650624,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BC_feasible,0.95,0.9234,0.9234,0,0.0026595571059858,,-91.9295999999999,,9.191429358286925,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,BC_feasible,0.99,0.982,0.982,0,0.0013295111883696,,-27.648,,4.594790667005338,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VC_feasible,0.9,0.8991,0.8991,0,0.0030119626491708,,-3.11040000000004,,10.409342915534285,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VC_feasible,0.95,0.9482,0.9482,0,0.0022162301324546,,-6.2207999999997,,7.659291337763097,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VC_feasible,0.99,0.9901,0.9901,0,0.0009900499987374,,0.345599999999962,,3.4216127956364546,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCBC_feasible,0.9,0.9004,0.9004,0,0.0029946592460578,,1.38239999999985,,10.349542354375757,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCBC_feasible,0.95,0.9493,0.9493,0,0.0021938438868798,,-2.41919999999973,,7.581924473056589,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCBC_feasible,0.99,0.9906,0.9906,0,0.0009649683932647,,2.07360000000016,,3.334930767122803,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_feasible,0.9,0.8646,0.8646,0,0.003421503178429,,-122.3424,,11.824714984650624,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_feasible,0.95,0.9235,0.9235,0,0.0026579644467148,,-91.5839999999999,,9.18592512784635,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_feasible,0.99,0.982,0.982,0,0.0013295111883696,,-27.648,,4.594790667005338,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_feasible,0.9,0.9004,0.9004,0,0.0029946592460578,,1.38239999999985,,10.349542354375757,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_feasible,0.95,0.9493,0.9493,0,0.0021938438868798,,-2.41919999999973,,7.581924473056589,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_feasible,0.99,0.9906,0.9906,0,0.0009649683932647,,2.07360000000016,,3.334930767122803,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_fixed075,0.9,0.8633,0.8633,0,0.0034353036255911,,-126.8352,,11.872409330042842,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_fixed075,0.95,0.9226,0.9226,0,0.0026722507367386,,-94.6943999999999,,9.235298546168602,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,ABEL_fixed075,0.99,0.9812,0.9812,0,0.0013581811366677,,-30.4128000000001,,4.693874008323571,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_fixed075_oracleVC,0.9,0.8994,0.8994,0,0.0030079833776136,,-2.07360000000016,,10.395590553032603,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_fixed075_oracleVC,0.95,0.949,0.949,0,0.0021999772726098,,-3.456,,7.603121454139468,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,VCABEL_fixed075_oracleVC,0.99,0.9907,0.9907,0,0.0009598703037389,,2.41920000000012,,3.317311769721638,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,Wald_HAC,0.9,0.8503,0.8503,0,0.0035677711529749,,-171.7632,,12.330217104681255,
ratio_sym_normal_M24_6,blockratio_theory,1728,1728,24,6,ar1,0.6,0,ar1,0.6,0,normal,normal,1,1,0,0,loglog,unequal_blocks_main_theorem,4.0,12,ratio_sym_normal_M24_6,5,10000,7,25260844,0,14,7,7,72,288,360,Wald_HAC,0.95,0.9143,0.9143,0,0.0027992054229727,,-123.3792,,9.674053941793652,
