"phi","value","curve","panel"
-0.964314011676397,0.857163397277154,"Gaussian Bartlett refinement","Odd M, even Q"
-0.964231025854879,0.85738930048185,"Gaussian Bartlett refinement","Odd M, even Q"
-0.964148040033361,0.857614063122351,"Gaussian Bartlett refinement","Odd M, even Q"
-0.964065054211843,0.857837692814712,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963982068390325,0.858060197110217,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963899082568807,0.858281583496056,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963816096747289,0.858501859396013,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963733110925772,0.858721032171108,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963650125104254,0.858939109120276,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963567139282736,0.859156097481001,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963484153461218,0.859372004429959,"Gaussian Bartlett refinement","Odd M, even Q"
-0.9634011676397,0.859586837083652,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963318181818182,0.859800602499029,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963235195996664,0.860013307674105,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963152210175146,0.860224959548568,"Gaussian Bartlett refinement","Odd M, even Q"
-0.963069224353628,0.86043556500438,"Gaussian Bartlett refinement","Odd M, even Q"
-0.96298623853211,0.860645130866372,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962903252710592,0.860853663902826,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962820266889074,0.861061170826059,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962737281067556,0.861267658292996,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962654295246038,0.861473132905726,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962571309424521,0.861677601212069,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962488323603003,0.861881069706126,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962405337781485,0.862083544828818,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962322351959967,0.862285032968428,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962239366138449,0.862485540461131,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962156380316931,0.862685073591523,"Gaussian Bartlett refinement","Odd M, even Q"
-0.962073394495413,0.862883638593133,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961990408673895,0.863081241648936,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961907422852377,0.863277888891867,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961824437030859,0.86347358640531,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961741451209341,0.863668340223601,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961658465387823,0.863862156332509,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961575479566305,0.864055040669723,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961492493744787,0.864246999125329,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961409507923269,0.864438037542277,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961326522101752,0.864628161716848,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961243536280234,0.864817377399118,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961160550458716,0.865005690293402,"Gaussian Bartlett refinement","Odd M, even Q"
-0.961077564637198,0.865193106058714,"Gaussian Bartlett refinement","Odd M, even Q"
-0.96099457881568,0.865379630309206,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960911592994162,0.865565268614603,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960828607172644,0.865750026500645,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960745621351126,0.865933909449506,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960662635529608,0.866116922900222,"Gaussian Bartlett refinement","Odd M, even Q"
-0.96057964970809,0.866299072249113,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960496663886572,0.866480362850187,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960413678065054,0.866660800015555,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960330692243536,0.866840389015836,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960247706422018,0.867019135080553,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960164720600501,0.867197043398529,"Gaussian Bartlett refinement","Odd M, even Q"
-0.960081734778983,0.867374119118276,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959998748957465,0.867550367348382,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959915763135947,0.867725793157892,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959832777314429,0.867900401576685,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959749791492911,0.868074197595845,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959666805671393,0.86824718616803,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959583819849875,0.86841937220784,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959500834028357,0.868590760592169,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959417848206839,0.868761356160569,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959334862385321,0.868931163715594,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959251876563803,0.869100188023158,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959168890742285,0.869268433812867,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959085904920767,0.869435905778369,"Gaussian Bartlett refinement","Odd M, even Q"
-0.959002919099249,0.869602608577685,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958919933277732,0.869768546833543,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958836947456214,0.869933725133707,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958753961634696,0.870098148031302,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958670975813178,0.870261820045135,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95858798999166,0.870424745660013,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958505004170142,0.870586929327057,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958422018348624,0.870748375464017,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958339032527106,0.87090908845557,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958256046705588,0.871069072653635,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95817306088407,0.871228332377667,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958090075062552,0.871386871914956,"Gaussian Bartlett refinement","Odd M, even Q"
-0.958007089241034,0.871544695520922,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957924103419516,0.871701807419404,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957841117597998,0.87185821180295,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95775813177648,0.8720139128331,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957675145954963,0.87216891464067,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957592160133445,0.872323221326025,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957509174311927,0.872476836959359,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957426188490409,0.87262976558097,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957343202668891,0.872782011201521,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957260216847373,0.872933577802315,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957177231025855,0.873084469335551,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957094245204337,0.873234689724593,"Gaussian Bartlett refinement","Odd M, even Q"
-0.957011259382819,0.873384242864224,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956928273561301,0.873533132620897,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956845287739783,0.873681362832998,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956762301918265,0.873828937311083,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956679316096747,0.873975859838138,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956596330275229,0.874122134169814,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956513344453712,0.874267764034676,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956430358632194,0.874412753134435,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956347372810676,0.87455710514419,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956264386989158,0.874700823712663,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95618140116764,0.874843912462427,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956098415346122,0.87498637499014,"Gaussian Bartlett refinement","Odd M, even Q"
-0.956015429524604,0.875128214866767,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955932443703086,0.87526943563781,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955849457881568,0.875410040823525,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95576647206005,0.875550033919146,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955683486238532,0.875689418395103,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955600500417014,0.875828197697231,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955517514595496,0.875966375246995,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955434528773978,0.876103954441688,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95535154295246,0.876240938654648,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955268557130942,0.876377331235463,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955185571309425,0.876513135510175,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955102585487907,0.876648354781481,"Gaussian Bartlett refinement","Odd M, even Q"
-0.955019599666389,0.876782992328935,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954936613844871,0.876917051409149,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954853628023353,0.877050535255979,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954770642201835,0.877183447080735,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954687656380317,0.87731579007236,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954604670558799,0.877447567397625,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954521684737281,0.877578782201318,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954438698915763,0.87770943760643,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954355713094245,0.87783953671434,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954272727272727,0.877969082604992,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954189741451209,0.878098078337088,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954106755629691,0.878226526948254,"Gaussian Bartlett refinement","Odd M, even Q"
-0.954023769808173,0.878354431455226,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953940783986656,0.878481794854024,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953857798165138,0.878608620120117,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95377481234362,0.878734910208609,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953691826522102,0.8788606680544,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953608840700584,0.878985896572355,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953525854879066,0.879110598657473,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953442869057548,0.879234777185054,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95335988323603,0.879358435010857,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953276897414512,0.879481574971265,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953193911592994,0.879604199883448,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953110925771476,0.879726312545518,"Gaussian Bartlett refinement","Odd M, even Q"
-0.953027939949958,0.879847915736684,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95294495412844,0.879969012217413,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952861968306922,0.880089604729583,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952778982485404,0.880209695996635,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952695996663887,0.880329288723718,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952613010842369,0.880448385597848,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952530025020851,0.880566989288053,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952447039199333,0.880685102445515,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952364053377815,0.88080272770372,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952281067556297,0.880919867678603,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952198081734779,0.881036524968686,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952115095913261,0.881152702155223,"Gaussian Bartlett refinement","Odd M, even Q"
-0.952032110091743,0.881268401802333,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951949124270225,0.88138362645715,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951866138448707,0.881498378649949,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951783152627189,0.881612660894286,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951700166805671,0.881726475687133,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951617180984153,0.881839825509011,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951534195162636,0.881952712824121,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951451209341118,0.882065140080472,"Gaussian Bartlett refinement","Odd M, even Q"
-0.9513682235196,0.882177109710015,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951285237698082,0.882288624128771,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951202251876564,0.882399685736954,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951119266055046,0.882510296919095,"Gaussian Bartlett refinement","Odd M, even Q"
-0.951036280233528,0.882620460044178,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95095329441201,0.882730177465746,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950870308590492,0.88283945152204,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950787322768974,0.88294828453611,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950704336947456,0.883056678815934,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950621351125938,0.883164636654544,"Gaussian Bartlett refinement","Odd M, even Q"
-0.95053836530442,0.883272160330136,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950455379482902,0.883379252106193,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950372393661384,0.883485914231595,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950289407839867,0.883592148940737,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950206422018349,0.88369795845364,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950123436196831,0.883803344976063,"Gaussian Bartlett refinement","Odd M, even Q"
-0.950040450375313,0.883908310699616,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949957464553795,0.884012857801871,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949874478732277,0.884116988446465,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949791492910759,0.884220704783217,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949708507089241,0.884324008948226,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949625521267723,0.884426903063986,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949542535446205,0.884529389239482,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949459549624687,0.884631469570303,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949376563803169,0.884733146138736,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949293577981651,0.884834421013878,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949210592160133,0.88493529625173,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949127606338616,0.885035773895299,"Gaussian Bartlett refinement","Odd M, even Q"
-0.949044620517098,0.885135855974699,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94896163469558,0.885235544507251,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948878648874062,0.885334841497574,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948795663052544,0.88543374893769,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948712677231026,0.885532268807114,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948629691409508,0.885630403072952,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94854670558799,0.885728153689994,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948463719766472,0.885825522600805,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948380733944954,0.885922511735825,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948297748123436,0.886019123013452,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948214762301918,0.886115358340136,"Gaussian Bartlett refinement","Odd M, even Q"
-0.9481317764804,0.886211219610473,"Gaussian Bartlett refinement","Odd M, even Q"
-0.948048790658882,0.886306708707286,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947965804837364,0.886401827501721,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947882819015847,0.886496577853331,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947799833194329,0.886590961610161,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947716847372811,0.88668498060884,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947633861551293,0.886778636674661,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947550875729775,0.886871931621667,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947467889908257,0.886964867252734,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947384904086739,0.887057445359656,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947301918265221,0.887149667723227,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947218932443703,0.887241536113321,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947135946622185,0.887333052288973,"Gaussian Bartlett refinement","Odd M, even Q"
-0.947052960800667,0.88742421799846,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946969974979149,0.887515034979382,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946886989157631,0.887605504958735,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946804003336113,0.887695629652998,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946721017514595,0.8877854107682,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946638031693078,0.887874850000007,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94655504587156,0.887963949033789,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946472060050042,0.888052709544701,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946389074228524,0.888141133197756,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946306088407006,0.8882292216479,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946223102585488,0.888316976540082,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94614011676397,0.888404399509332,"Gaussian Bartlett refinement","Odd M, even Q"
-0.946057130942452,0.888491492180827,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945974145120934,0.888578256169969,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945891159299416,0.888664693082453,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945808173477898,0.888750804514333,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94572518765638,0.888836592052101,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945642201834862,0.888922057272747,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945559216013344,0.889007201743832,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945476230191827,0.889092027023555,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945393244370309,0.889176534660825,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945310258548791,0.889260726195314,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945227272727273,0.889344603157542,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945144286905755,0.889428167068929,"Gaussian Bartlett refinement","Odd M, even Q"
-0.945061301084237,0.889511419441862,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944978315262719,0.889594361779764,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944895329441201,0.889676995577156,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944812343619683,0.889759322319719,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944729357798165,0.889841343484359,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944646371976647,0.889923060539267,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944563386155129,0.890004474943981,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944480400333611,0.890085588149452,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944397414512093,0.890166401598099,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944314428690575,0.890246916723869,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944231442869058,0.890327134952303,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94414845704754,0.89040705770059,"Gaussian Bartlett refinement","Odd M, even Q"
-0.944065471226022,0.890486686377627,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943982485404504,0.890566022384079,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943899499582986,0.890645067112433,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943816513761468,0.890723821947059,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94373352793995,0.890802288264266,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943650542118432,0.890880467432356,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943567556296914,0.890958360811684,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943484570475396,0.891035969754711,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943401584653878,0.891113295606057,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94331859883236,0.891190339702559,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943235613010842,0.891267103373325,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943152627189324,0.891343587939786,"Gaussian Bartlett refinement","Odd M, even Q"
-0.943069641367807,0.891419794715748,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942986655546289,0.891495725007448,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942903669724771,0.891571380113604,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942820683903253,0.89164676132547,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942737698081735,0.89172186992688,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942654712260217,0.891796707194309,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942571726438699,0.891871274396917,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942488740617181,0.891945572796601,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942405754795663,0.892019603648046,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942322768974145,0.892093368198771,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942239783152627,0.892166867689182,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942156797331109,0.89224010335262,"Gaussian Bartlett refinement","Odd M, even Q"
-0.942073811509591,0.892313076415404,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941990825688073,0.892385788096887,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941907839866555,0.892458239609499,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941824854045038,0.892530432158792,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94174186822352,0.892602366943492,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941658882402002,0.892674045155541,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941575896580484,0.892745467980144,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941492910758966,0.892816636595816,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941409924937448,0.892887552174426,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94132693911593,0.892958215881242,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941243953294412,0.893028628874976,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941160967472894,0.893098792307826,"Gaussian Bartlett refinement","Odd M, even Q"
-0.941077981651376,0.893168707325524,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940994995829858,0.893238375067376,"Gaussian Bartlett refinement","Odd M, even Q"
-0.94091201000834,0.893307796666304,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940829024186822,0.893376973248893,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940746038365304,0.893445905935431,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940663052543787,0.893514595839952,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940580066722269,0.893583044070275,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940497080900751,0.893651251728047,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940414095079233,0.893719219908789,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940331109257715,0.893786949701926,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940248123436197,0.893854442190838,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940165137614679,0.893921698452896,"Gaussian Bartlett refinement","Odd M, even Q"
-0.940082151793161,0.8939887195595,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939999165971643,0.894055506576119,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939916180150125,0.894122060562335,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939833194328607,0.894188382571876,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939750208507089,0.894254473652657,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939667222685571,0.894320334846818,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939584236864053,0.894385967190764,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939501251042535,0.894451371715198,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939418265221018,0.894516549445164,"Gaussian Bartlett refinement","Odd M, even Q"
-0.9393352793995,0.894581501400079,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939252293577982,0.894646228593775,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939169307756464,0.894710732034529,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939086321934946,0.894775012725106,"Gaussian Bartlett refinement","Odd M, even Q"
-0.939003336113428,0.894839071662791,"Gaussian Bartlett refinement","Odd M, even Q"
-0.93892035029191,0.894902909839426,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938837364470392,0.894966528241446,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938754378648874,0.89502992784991,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938671392827356,0.895093109640543,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938588407005838,0.895156074583765,"Gaussian Bartlett refinement","Odd M, even Q"
-0.93850542118432,0.895218823644728,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938422435362802,0.895281357783347,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938339449541284,0.89534367795434,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938256463719767,0.895405785107253,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938173477898249,0.895467680186504,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938090492076731,0.895529364131403,"Gaussian Bartlett refinement","Odd M, even Q"
-0.938007506255213,0.895590837876198,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937924520433695,0.895652102350098,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937841534612177,0.895713158477311,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937758548790659,0.895774007177072,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937675562969141,0.895834649363676,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937592577147623,0.895895085946515,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937509591326105,0.8959553178301,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937426605504587,0.896015345914097,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937343619683069,0.896075171093361,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937260633861551,0.896134794257961,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937177648040033,0.896194216293214,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937094662218515,0.896253438079711,"Gaussian Bartlett refinement","Odd M, even Q"
-0.937011676396998,0.896312460493356,"Gaussian Bartlett refinement","Odd M, even Q"
-0.93692869057548,0.896371284405382,"Gaussian Bartlett refinement","Odd M, even Q"
-0.936845704753962,0.896429910682395,"Gaussian Bartlett refinement","Odd M, even Q"
-0.936762718932444,0.896488340186393,"Gaussian Bartlett refinement","Odd M, even Q"
