"boundary","parity","x","Q","method","scale","nu","theta_block","theta_bartlett","aG_over_N","bartlett_multiplier","rejection","coverage","mcse","q95","q95_over_chisq","hull_failure","in_4_6_band","reps","seed"
"negative","even",4,10,"Combined",1.01748894702199,1.2150449661247,0.0183156388887342,-0.096724733543281,0.162591529211299,0.837408470788701,0.074,0.926,0.00185099972987572,4.89796872353096,1.27502830360835,8e-04,FALSE,20000,2608304
"negative","even",4,15,"Raw",1,1.22500435109293,0.0183156388887342,-0.096724733543281,0.108617392051003,0.891382607948997,0.0523,0.9477,0.00157424124580701,3.93000121404097,1.02304915853057,0,TRUE,20000,2608305
"negative","even",4,15,"Variance",1.22500435109293,1.22500435109293,0.0183156388887342,-0.096724733543281,0.108617392051003,0.891382607948997,0.0737,0.9263,0.00184754309827944,4.81426858700071,1.25323967058192,0,FALSE,20000,2608305
"negative","even",4,15,"Bartlett",0.891382607948997,1.22500435109293,0.0183156388887342,-0.096724733543281,0.108617392051003,0.891382607948997,0.04095,0.95905,0.00140130470455215,3.50313473141457,0.911928226991009,0,TRUE,20000,2608305
"negative","even",4,15,"Combined",1.09194757322609,1.22500435109293,0.0183156388887342,-0.096724733543281,0.108617392051003,0.891382607948997,0.06145,0.93855,0.00169814453890121,4.29135528844762,1.11711604594845,0,FALSE,20000,2608305
"negative","even",4,20,"Raw",1,1.23004552126204,0.0183156388887342,-0.096724733543281,0.0815466837545538,0.918453316245446,0.04485,0.95515,0.00146353130304753,3.64881532995056,0.949851475771188,0,TRUE,20000,2608306
"negative","even",4,20,"Variance",1.23004552126204,1.23004552126204,0.0183156388887342,-0.096724733543281,0.0815466837545538,0.918453316245446,0.0674,0.9326,0.00177281189075435,4.48820895451797,1.16836055363649,0,FALSE,20000,2608306
"negative","even",4,20,"Bartlett",0.918453316245446,1.23004552126204,0.0183156388887342,-0.096724733543281,0.0815466837545538,0.918453316245446,0.037,0.963,0.00133474716706948,3.35126654016032,0.872394237862679,0,FALSE,20000,2608306
"negative","even",4,20,"Combined",1.12973938813598,1.23004552126204,0.0183156388887342,-0.096724733543281,0.0815466837545538,0.918453316245446,0.057,0.943,0.0016393748808616,4.12221039827953,1.0730846250578,0,TRUE,20000,2608306
"negative","even",4,30,"Raw",1,1.23512835399453,0.0183156388887342,-0.096724733543281,0.0544202156472368,0.945579784352763,0.03785,0.96215,0.00134939574439821,3.42089380524038,0.890519452352804,0,FALSE,20000,2608307
"negative","even",4,30,"Variance",1.23512835399453,1.23512835399453,0.0183156388887342,-0.096724733543281,0.0544202156472368,0.945579784352763,0.0615,0.9385,0.00169879001056634,4.22524293485663,1.09990582538463,0,FALSE,20000,2608307
"negative","even",4,30,"Bartlett",0.945579784352763,1.23512835399453,0.0183156388887342,-0.096724733543281,0.0544202156472368,0.945579784352763,0.03295,0.96705,0.00126222615842011,3.2347280266529,0.842057191717706,0,FALSE,20000,2608307
"negative","even",4,30,"Combined",1.16791240261813,1.23512835399453,0.0183156388887342,-0.096724733543281,0.0544202156472368,0.945579784352763,0.05495,0.94505,0.00161137359882803,3.99530430317977,1.04004871317555,0,TRUE,20000,2608307
"negative","even",4,50,"Raw",1,1.23922496545056,0.0183156388887342,-0.096724733543281,0.0326788940975586,0.967321105902441,0.032,0.968,0.00124450793488832,3.1806426921184,0.827977817953983,0,FALSE,20000,2608308
"negative","even",4,50,"Variance",1.23922496545056,1.23922496545056,0.0183156388887342,-0.096724733543281,0.0326788940975586,0.967321105902441,0.05265,0.94735,0.00157920830639913,3.94153183025102,1.02605078284786,0,TRUE,20000,2608308
"negative","even",4,50,"Bartlett",0.967321105902441,1.23922496545056,0.0183156388887342,-0.096724733543281,0.0326788940975586,0.967321105902441,0.0294,0.9706,0.00119447980309422,3.07670280642049,0.800920418525938,0,FALSE,20000,2608308
"negative","even",4,50,"Combined",1.19872846404155,1.23922496545056,0.0183156388887342,-0.096724733543281,0.0326788940975586,0.967321105902441,0.0493,0.9507,0.00153084143528976,3.81272692898809,0.992520577976456,0,TRUE,20000,2608308
"negative","even",4,100,"Raw",1,1.24231530202276,0.0183156388887342,-0.096724733543281,0.0163494838147355,0.983650516185265,0.03015,0.96985,0.00120915213062708,3.13415808331303,0.815877048174816,0,FALSE,20000,2608309
"negative","even",4,100,"Variance",1.24231530202276,1.24231530202276,0.0183156388887342,-0.096724733543281,0.0163494838147355,0.983650516185265,0.05185,0.94815,0.00156782616223866,3.8936125458581,1.01357654151673,0,TRUE,20000,2608309
"negative","even",4,100,"Bartlett",0.983650516185265,1.24231530202276,0.0183156388887342,-0.096724733543281,0.0163494838147355,0.983650516185265,0.02895,0.97105,0.00118557786543103,3.08291621645708,0.802537879580868,0,FALSE,20000,2608309
"negative","even",4,100,"Combined",1.22200408809954,1.24231530202276,0.0183156388887342,-0.096724733543281,0.0163494838147355,0.983650516185265,0.0497,0.9503,0.00153671581627834,3.82995399055875,0.997005088256211,0,TRUE,20000,2608309
"negative","even",4,200,"Raw",1,1.243866257456,0.0183156388887342,-0.096724733543281,0.00817725109885677,0.991822748901143,0.02985,0.97015,0.0012033074731755,3.12404952774467,0.813245611514893,0,FALSE,20000,2608310
"negative","even",4,200,"Variance",1.243866257456,1.243866257456,0.0183156388887342,-0.096724733543281,0.00817725109885677,0.991822748901143,0.05175,0.94825,0.00156639614242375,3.88589979418294,1.01156877518754,0,TRUE,20000,2608310
"negative","even",4,200,"Bartlett",0.991822748901143,1.243866257456,0.0183156388887342,-0.096724733543281,0.00817725109885677,0.991822748901143,0.02905,0.97095,0.00118756257729856,3.09850339031104,0.806595497944493,0,FALSE,20000,2608310
"negative","even",4,200,"Combined",1.23369485073538,1.243866257456,0.0183156388887342,-0.096724733543281,0.00817725109885677,0.991822748901143,0.05055,0.94945,0.00154910776739386,3.85412381582091,1.00329692330907,0,TRUE,20000,2608310
"negative","even",6,5,"Raw",1,1.12863245932635,0.00247875217666636,-0.0711000799153374,0.315441373606603,0.684558626393397,0.1664,0.8336,0.00263354362029567,Inf,Inf,0.05215,FALSE,20000,2608311
"negative","even",6,5,"Variance",1.12863245932635,1.12863245932635,0.00247875217666636,-0.0711000799153374,0.315441373606603,0.684558626393397,0.18205,0.81795,0.00272862417254557,Inf,Inf,0.05215,FALSE,20000,2608311
"negative","even",6,5,"Bartlett",0.684558626393397,1.12863245932635,0.00247875217666636,-0.0711000799153374,0.315441373606603,0.684558626393397,0.123,0.877,0.00232240177402619,Inf,Inf,0.05215,FALSE,20000,2608311
"negative","even",6,5,"Combined",0.772615086059446,1.12863245932635,0.00247875217666636,-0.0711000799153374,0.315441373606603,0.684558626393397,0.1349,0.8651,0.00241559506126337,Inf,Inf,0.05215,FALSE,20000,2608311
"negative","even",6,6,"Raw",1,1.1347331753227,0.00247875217666636,-0.0711000799153374,0.263264777304269,0.736735222695732,0.13,0.87,0.00237802439011882,10.4605817715758,2.72307533669869,0.0247,FALSE,20000,2608312
"negative","even",6,6,"Variance",1.1347331753227,1.1347331753227,0.00247875217666636,-0.0711000799153374,0.263264777304269,0.736735222695732,0.14815,0.85185,0.00251198703718789,11.869969169383,3.08996392345505,0.0247,FALSE,20000,2608312
"negative","even",6,6,"Bartlett",0.736735222695732,1.1347331753227,0.00247875217666636,-0.0711000799153374,0.263264777304269,0.736735222695732,0.09545,0.90455,0.0020777307031952,7.70667904100882,2.00618551459997,0.0247,FALSE,20000,2608312
"negative","even",6,6,"Combined",0.835997898621606,1.1347331753227,0.00247875217666636,-0.0711000799153374,0.263264777304269,0.736735222695732,0.1095,0.8905,0.002208050610833,8.74502437939686,2.27648525926843,0.0247,FALSE,20000,2608312
"negative","even",6,8,"Raw",1,1.14245244862422,0.00247875217666636,-0.0711000799153374,0.197820738570794,0.802179261429205,0.099,0.901,0.00211185937031801,6.32054912806128,1.64535126447593,0.005,FALSE,20000,2608313
"negative","even",6,8,"Variance",1.14245244862422,1.14245244862422,0.00247875217666636,-0.0711000799153374,0.197820738570794,0.802179261429205,0.1143,0.8857,0.00224983899423937,7.22092682800328,1.87973558094748,0.005,FALSE,20000,2608313
"negative","even",6,8,"Bartlett",0.802179261429205,1.14245244862422,0.00247875217666636,-0.0711000799153374,0.197820738570794,0.802179261429205,0.07385,0.92615,0.00184927252588687,5.07021343137521,1.31986666212891,0.005,FALSE,20000,2608313
"negative","even",6,8,"Combined",0.916451661455362,1.14245244862422,0.00247875217666636,-0.0711000799153374,0.197820738570794,0.802179261429205,0.08865,0.91135,0.00200986538728344,5.792477749722,1.50788490000664,0.005,FALSE,20000,2608313
"negative","even",6,10,"Raw",1,1.14713463079071,0.00247875217666636,-0.0711000799153374,0.15843522554108,0.84156477445892,0.08235,0.91765,0.0019438168316485,5.24268869322986,1.3647650379557,0.0015,FALSE,20000,2608314
"negative","even",6,10,"Variance",1.14713463079071,1.14713463079071,0.00247875217666636,-0.0711000799153374,0.15843522554108,0.84156477445892,0.1008,0.8992,0.00212884193870752,6.01406975845886,1.56556923793138,0.0015,FALSE,20000,2608314
"negative","even",6,10,"Bartlett",0.84156477445892,1.14713463079071,0.00247875217666636,-0.0711000799153374,0.15843522554108,0.84156477445892,0.0635,0.9365,0.00172435132731123,4.41206212767631,1.1485381813566,0.0015,FALSE,20000,2608314
"negative","even",6,10,"Combined",0.9653880968354,1.14713463079071,0.00247875217666636,-0.0711000799153374,0.15843522554108,0.84156477445892,0.07785,0.92215,0.00189458936843845,5.06122925985764,1.31752792261954,0.0015,FALSE,20000,2608314
"negative","even",6,15,"Raw",1,1.15343756832253,0.00247875217666636,-0.0711000799153374,0.105782270080227,0.894217729919773,0.0578,0.9422,0.00165013878204229,4.16375725555584,1.08390001036207,0,TRUE,20000,2608315
"negative","even",6,15,"Variance",1.15343756832253,1.15343756832253,0.00247875217666636,-0.0711000799153374,0.105782270080227,0.894217729919773,0.0745,0.9255,0.00185674109665295,4.8026340439336,1.25021099225679,0,FALSE,20000,2608315
"negative","even",6,15,"Bartlett",0.894217729919773,1.15343756832253,0.00247875217666636,-0.0711000799153374,0.105782270080227,0.894217729919773,0.0474,0.9526,0.00150255182938892,3.72330556100013,0.969242606725992,0,TRUE,20000,2608315
"negative","even",6,15,"Combined",1.03142432394955,1.15343756832253,0.00247875217666636,-0.0711000799153374,0.105782270080227,0.894217729919773,0.06165,0.93835,0.00170072451472894,4.29460051240173,1.11796083541662,0,FALSE,20000,2608315
"negative","even",6,20,"Raw",1,1.15661508228485,0.00247875217666636,-0.0711000799153374,0.0793962474549848,0.920603752545015,0.05015,0.94985,0.0015432915716092,3.84728096100244,1.00151560659116,0,TRUE,20000,2608316
"negative","even",6,20,"Variance",1.15661508228485,1.15661508228485,0.00247875217666636,-0.0711000799153374,0.0793962474549848,0.920603752545015,0.06605,0.93395,0.00175623741988377,4.44982318528277,1.158368055727,0,FALSE,20000,2608316
"negative","even",6,20,"Bartlett",0.920603752545015,1.15661508228485,0.00247875217666636,-0.0711000799153374,0.0793962474549848,0.920603752545015,0.04135,0.95865,0.00140783836962913,3.54182128979384,0.921999025660221,0,TRUE,20000,2608316
"negative","even",6,20,"Combined",1.06478418500159,1.15661508228485,0.00247875217666636,-0.0711000799153374,0.0793962474549848,0.920603752545015,0.05725,0.94275,0.00164274826890793,4.09652392253313,1.06639797893055,0,TRUE,20000,2608316
"negative","even",6,30,"Raw",1,1.15981015157293,0.00247875217666636,-0.0711000799153374,0.0529705282331998,0.9470294717668,0.04175,0.95825,0.00141433619588838,3.53017303728229,0.918966778523065,0,TRUE,20000,2608317
"negative","even",6,30,"Variance",1.15981015157293,1.15981015157293,0.00247875217666636,-0.0711000799153374,0.0529705282331998,0.9470294717668,0.0574,0.9426,0.0016447680687562,4.09433052544904,1.06582699868932,0,TRUE,20000,2608317
"negative","even",6,30,"Bartlett",0.9470294717668,1.15981015157293,0.00247875217666636,-0.0711000799153374,0.0529705282331998,0.9470294717668,0.03615,0.96385,0.00131990866161261,3.34317790674285,0.870288622835936,0,FALSE,20000,2608317
"negative","even",6,30,"Combined",1.09837439519388,1.15981015157293,0.00247875217666636,-0.0711000799153374,0.0529705282331998,0.9470294717668,0.05105,0.94895,0.00155634021826849,3.87745167475469,1.00936957956354,0,TRUE,20000,2608317
"negative","even",6,50,"Raw",1,1.16237894482115,0.00247875217666636,-0.0711000799153374,0.0318013713062607,0.968198628693739,0.03885,0.96115,0.00136639448000934,3.45328601794732,0.898951720982743,0,FALSE,20000,2608318
"negative","even",6,50,"Variance",1.16237894482115,1.16237894482115,0.00247875217666636,-0.0711000799153374,0.0318013713062607,0.968198628693739,0.0552,0.9448,0.0016148213523483,4.01402695770724,1.04492255288108,0,TRUE,20000,2608318
"negative","even",6,50,"Bartlett",0.968198628693739,1.16237894482115,0.00247875217666636,-0.0711000799153374,0.0318013713062607,0.968198628693739,0.0367,0.9633,0.00132953206053859,3.34346678706386,0.870363823517369,0,FALSE,20000,2608318
"negative","even",6,50,"Combined",1.12541370039831,1.16237894482115,0.00247875217666636,-0.0711000799153374,0.0318013713062607,0.968198628693739,0.0515,0.9485,0.00156281396845562,3.88637539599186,1.01169258279062,0,TRUE,20000,2608318
"negative","even",6,100,"Raw",1,1.16431301960455,0.00247875217666636,-0.0711000799153374,0.0159078310405081,0.984092168959492,0.0368,0.9632,0.00133127307491739,3.35535974971284,0.873459773052195,0,FALSE,20000,2608319
"negative","even",6,100,"Variance",1.16431301960455,1.16431301960455,0.00247875217666636,-0.0711000799153374,0.0159078310405081,0.984092168959492,0.05255,0.94745,0.00157779113795204,3.90668904204772,1.0169805858655,0,TRUE,20000,2608319
"negative","even",6,100,"Bartlett",0.984092168959492,1.16431301960455,0.00247875217666636,-0.0711000799153374,0.0159078310405081,0.984092168959492,0.03535,0.96465,0.0013057637133111,3.30198325373429,0.8595649225618,0,FALSE,20000,2608319
"negative","even",6,100,"Combined",1.14579132481042,1.16431301960455,0.00247875217666636,-0.0711000799153374,0.0159078310405081,0.984092168959492,0.05005,0.94995,0.00154183328378914,3.84454209283902,1.00080263053408,0,TRUE,20000,2608319
"negative","even",6,200,"Raw",1,1.16528247257674,0.00247875217666636,-0.0711000799153374,0.00795570186709851,0.992044298132902,0.0372,0.9628,0.00133821074573477,3.4087725522963,0.887364074797073,0,FALSE,20000,2608320
"negative","even",6,200,"Variance",1.16528247257674,1.16528247257674,0.00247875217666636,-0.0711000799153374,0.00795570186709851,0.992044298132902,0.0534,0.9466,0.00158978677815611,3.97218290819156,1.03402980315531,0,TRUE,20000,2608320
"negative","even",6,200,"Bartlett",0.992044298132902,1.16528247257674,0.00247875217666636,-0.0711000799153374,0.00795570186709851,0.992044298132902,0.03615,0.96385,0.00131990866161261,3.38165337413748,0.880304470770414,0,FALSE,20000,2608320
"negative","even",6,200,"Combined",1.15601183263397,1.16528247257674,0.00247875217666636,-0.0711000799153374,0.00795570186709851,0.992044298132902,0.0527,0.9473,0.00157991629525111,3.9405814052124,1.02580337031971,0,TRUE,20000,2608320
"negative","even",8,5,"Raw",1,1.09752006553318,0.000335462627902512,-0.0555203576271952,0.311351500809724,0.688648499190276,0.16625,0.83375,0.00263259318448559,Inf,Inf,0.0528,FALSE,20000,2608321
"negative","even",8,5,"Variance",1.09752006553318,1.09752006553318,0.000335462627902512,-0.0555203576271952,0.311351500809724,0.688648499190276,0.1785,0.8215,0.00270774583371483,Inf,Inf,0.0528,FALSE,20000,2608321
"negative","even",8,5,"Bartlett",0.688648499190276,1.09752006553318,0.000335462627902512,-0.0555203576271952,0.311351500809724,0.688648499190276,0.12525,0.87475,0.00234053880014838,Inf,Inf,0.0528,FALSE,20000,2608321
"negative","even",8,5,"Combined",0.755805545960639,1.09752006553318,0.000335462627902512,-0.0555203576271952,0.311351500809724,0.688648499190276,0.13505,0.86495,0.00241672813427576,Inf,Inf,0.0528,FALSE,20000,2608321
"negative","even",8,6,"Raw",1,1.10199973927005,0.000335462627902512,-0.0555203576271952,0.259768237488047,0.740231762511953,0.1357,0.8643,0.00242162662274761,11.2855326548933,2.93782471234562,0.0264,FALSE,20000,2608322
"negative","even",8,6,"Variance",1.10199973927005,1.10199973927005,0.000335462627902512,-0.0555203576271952,0.259768237488047,0.740231762511953,0.1482,0.8518,0.00251233715890205,12.436654043216,3.23748206702599,0.0264,FALSE,20000,2608322
"negative","even",8,6,"Bartlett",0.740231762511953,1.10199973927005,0.000335462627902512,-0.0555203576271952,0.259768237488047,0.740231762511953,0.10355,0.89645,0.00215438387363998,8.35390972801784,2.17467116477077,0.0264,FALSE,20000,2608322
"negative","even",8,6,"Combined",0.815735209287584,1.10199973927005,0.000335462627902512,-0.0555203576271952,0.259768237488047,0.740231762511953,0.1135,0.8865,0.00224296399881942,9.20600634216122,2.39648705657549,0.0264,FALSE,20000,2608322
"negative","even",8,8,"Raw",1,1.10765101998426,0.000335462627902512,-0.0555203576271952,0.195115540753481,0.804884459246519,0.10255,0.89745,0.00214515148066518,6.68109538609922,1.73920786293682,0.0063,FALSE,20000,2608323
"negative","even",8,8,"Variance",1.10765101998426,1.10765101998426,0.000335462627902512,-0.0555203576271952,0.195115540753481,0.804884459246519,0.1172,0.8828,0.00227446872917611,7.40032211902492,1.92643536334661,0.0063,FALSE,20000,2608323
"negative","even",8,8,"Bartlett",0.804884459246519,1.10765101998426,0.000335462627902512,-0.0555203576271952,0.195115540753481,0.804884459246519,0.07805,0.92195,0.00189681571983153,5.37750984701488,1.3998613802772,0.0063,FALSE,20000,2608323
"negative","even",8,8,"Combined",0.891531092253885,1.10765101998426,0.000335462627902512,-0.0555203576271952,0.195115540753481,0.804884459246519,0.0886,0.9114,0.00200935362741355,5.95640426702143,1.55055788570061,0.0063,FALSE,20000,2608323
"negative","even",8,10,"Raw",1,1.11106969597186,0.000335462627902512,-0.0555203576271952,0.156231326668759,0.843768673331241,0.0847,0.9153,0.00196883099833378,5.42597777845959,1.41247844418625,0.00145,FALSE,20000,2608324
"negative","even",8,10,"Variance",1.11106969597186,1.11106969597186,0.000335462627902512,-0.0555203576271952,0.156231326668759,0.843768673331241,0.09795,0.90205,0.00210185391381038,6.02863948066318,1.56936199554883,0.00145,FALSE,20000,2608324
"negative","even",8,10,"Bartlett",0.843768673331241,1.11106969597186,0.000335462627902512,-0.0555203576271952,0.156231326668759,0.843768673331241,0.06495,0.93505,0.00174257707863956,4.57827007165564,1.19180506296001,0.00145,FALSE,20000,2608324
"negative","even",8,10,"Combined",0.937485803348725,1.11106969597186,0.000335462627902512,-0.0555203576271952,0.156231326668759,0.843768673331241,0.07795,0.92205,0.00189570300284617,5.08677713659151,1.3241784889607,0.00145,FALSE,20000,2608324
"negative","even",8,15,"Raw",1,1.11566089306266,0.000335462627902512,-0.0555203576271952,0.10427767917115,0.89572232082885,0.0603,0.9397,0.0016832098799615,4.21317203139137,1.09676355469303,0,FALSE,20000,2608325
"negative","even",8,15,"Variance",1.11566089306266,1.11566089306266,0.000335462627902512,-0.0555203576271952,0.10427767917115,0.89572232082885,0.07335,0.92665,0.00184349908462142,4.7004712711687,1.2236162069074,0,FALSE,20000,2608325
"negative","even",8,15,"Bartlett",0.89572232082885,1.11566089306266,0.000335462627902512,-0.0555203576271952,0.10427767917115,0.89572232082885,0.0483,0.9517,0.00151603281626751,3.77383223000908,0.982395596610137,0,TRUE,20000,2608325
"negative","even",8,15,"Combined",0.99932236439207,1.11566089306266,0.000335462627902512,-0.0555203576271952,0.10427767917115,0.89572232082885,0.06025,0.93975,0.0016825566483777,4.21031703600056,1.09602034865489,0,FALSE,20000,2608325
"negative","even",8,20,"Raw",1,1.11797074998411,0.000335462627902512,-0.0555203576271952,0.0782545574003539,0.921745442599646,0.0549,0.9451,0.00161068292969163,4.01227986442871,1.04446775345199,0,TRUE,20000,2608326
"negative","even",8,20,"Variance",1.11797074998411,1.11797074998411,0.000335462627902512,-0.0555203576271952,0.0782545574003539,0.921745442599646,0.06765,0.93235,0.00177585863035322,4.48561152918152,1.16768439766094,0,FALSE,20000,2608326
"negative","even",8,20,"Bartlett",0.921745442599646,1.11797074998411,0.000335462627902512,-0.0555203576271952,0.0782545574003539,0.921745442599646,0.04665,0.95335,0.00149120383415548,3.69830067947149,0.96273339168666,0,TRUE,20000,2608326
"negative","even",8,20,"Combined",1.03048444375756,1.11797074998411,0.000335462627902512,-0.0555203576271952,0.0782545574003539,0.921745442599646,0.0584,0.9416,0.00165815318954553,4.13459198429549,1.07630777193868,0,TRUE,20000,2608326
"negative","even",8,30,"Raw",1,1.12029019137412,0.000335462627902512,-0.0555203576271952,0.0522005702815636,0.947799429718436,0.0499,0.9501,0.00153964265334525,3.83408441730182,0.998080311741836,0,TRUE,20000,2608327
"negative","even",8,30,"Variance",1.12029019137412,1.12029019137412,0.000335462627902512,-0.0555203576271952,0.0522005702815636,0.947799429718436,0.0612,0.9388,0.00169491238711622,4.29528716560358,1.118139583448,0,FALSE,20000,2608327
"negative","even",8,30,"Bartlett",0.947799429718436,1.12029019137412,0.000335462627902512,-0.0555203576271952,0.0522005702815636,0.947799429718436,0.04385,0.95615,0.00144788082209828,3.633943024211,0.945979950282111,0,TRUE,20000,2608327
"negative","even",8,30,"Combined",1.06181040450355,1.12029019137412,0.000335462627902512,-0.0555203576271952,0.0522005702815636,0.947799429718436,0.05595,0.94405,0.00162510918863934,4.07107072603599,1.05977205953763,0,TRUE,20000,2608327
"negative","even",8,50,"Raw",1,1.12215268545787,0.000335462627902512,-0.0555203576271952,0.0313351575359754,0.968664842464025,0.0439,0.9561,0.00144866818146876,3.66161155628903,0.953182560896853,0,TRUE,20000,2608328
"negative","even",8,50,"Variance",1.12215268545787,1.12215268545787,0.000335462627902512,-0.0555203576271952,0.0313351575359754,0.968664842464025,0.05825,0.94175,0.00165615424251487,4.1088872409933,1.06961637044201,0,TRUE,20000,2608328
"negative","even",8,50,"Bartlett",0.968664842464025,1.12215268545787,0.000335462627902512,-0.0555203576271952,0.0313351575359754,0.968664842464025,0.0405,0.9595,0.00139391086515602,3.54687438133717,0.923314435190606,0,TRUE,20000,2608328
"negative","even",8,50,"Combined",1.08698985427963,1.12215268545787,0.000335462627902512,-0.0555203576271952,0.0313351575359754,0.968664842464025,0.05465,0.94535,0.00160722396541366,3.98013461199921,1.03609977297115,0,TRUE,20000,2608328
"negative","even",8,100,"Raw",1,1.12355362514009,0.000335462627902512,-0.0555203576271952,0.0156731345306267,0.984326865469373,0.0393,0.9607,0.00137396342746086,3.45250192998779,0.898747608952358,0,FALSE,20000,2608329
"negative","even",8,100,"Variance",1.12355362514009,1.12355362514009,0.000335462627902512,-0.0555203576271952,0.0156731345306267,0.984326865469373,0.05095,0.94905,0.00155489706250928,3.87907105924093,1.00979113412441,0,TRUE,20000,2608329
"negative","even",8,100,"Bartlett",0.984326865469373,1.12355362514009,0.000335462627902512,-0.0555203576271952,0.0156731345306267,0.984326865469373,0.03795,0.96205,0.00135110690731711,3.39839040277184,0.884661416768169,0,FALSE,20000,2608329
"negative","even",8,100,"Combined",1.10594401802089,1.12355362514009,0.000335462627902512,-0.0555203576271952,0.0156731345306267,0.984326865469373,0.0494,0.9506,0.00153231263128645,3.81827385667558,0.993964541831441,0,TRUE,20000,2608329
"negative","even",8,200,"Raw",1,1.1242554075418,0.000335462627902512,-0.0555203576271952,0.00783795620597307,0.992162043794027,0.03695,0.96305,0.00133387963287547,3.4498476273189,0.89805664679637,0,FALSE,20000,2608330
"negative","even",8,200,"Variance",1.1242554075418,1.1242554075418,0.000335462627902512,-0.0555203576271952,0.00783795620597307,0.992162043794027,0.05135,0.94865,0.00156065975632102,3.87850985020852,1.00964504143967,0,TRUE,20000,2608330
"negative","even",8,200,"Bartlett",0.992162043794027,1.1242554075418,0.000335462627902512,-0.0555203576271952,0.00783795620597307,0.992162043794027,0.0363,0.9637,0.00132254130370284,3.4228078726987,0.891017718128297,0,FALSE,20000,2608330
"negative","even",8,200,"Combined",1.11544354289316,1.1242554075418,0.000335462627902512,-0.0555203576271952,0.00783795620597307,0.992162043794027,0.0505,0.9495,0.00154838222025442,3.84811025985815,1.00173148782129,0,TRUE,20000,2608330
"negative","even",12,5,"Raw",1,1.06557326686784,6.14421235332821e-06,-0.0384610840091992,0.307337205785686,0.692662794214314,0.17195,0.82805,0.00266817538310359,Inf,Inf,0.05695,FALSE,20000,2608331
"negative","even",12,5,"Variance",1.06557326686784,1.06557326686784,6.14421235332821e-06,-0.0384610840091992,0.307337205785686,0.692662794214314,0.18045,0.81955,0.0027192627447527,Inf,Inf,0.05695,FALSE,20000,2608331
"negative","even",12,5,"Bartlett",0.692662794214314,1.06557326686784,6.14421235332821e-06,-0.0384610840091992,0.307337205785686,0.692662794214314,0.1308,0.8692,0.00238423321006985,Inf,Inf,0.05695,FALSE,20000,2608331
"negative","even",12,5,"Combined",0.738082956468753,1.06557326686784,6.14421235332821e-06,-0.0384610840091992,0.307337205785686,0.692662794214314,0.1366,0.8634,0.00242837847132608,Inf,Inf,0.05695,FALSE,20000,2608331
"negative","even",12,6,"Raw",1,1.06849264568118,6.14421235332821e-06,-0.0384610840091992,0.256328013469404,0.743671986530597,0.1428,0.8572,0.00247394583610879,11.6343968659258,3.02864026636203,0.02825,FALSE,20000,2608332
"negative","even",12,6,"Variance",1.06849264568118,1.06849264568118,6.14421235332821e-06,-0.0384610840091992,0.256328013469404,0.743671986530597,0.15235,0.84765,0.00254105762921662,12.4312674881779,3.23607985102171,0.02825,FALSE,20000,2608332
"negative","even",12,6,"Bartlett",0.743671986530597,1.06849264568118,6.14421235332821e-06,-0.0384610840091992,0.256328013469404,0.743671986530597,0.10715,0.89285,0.00218710856497797,8.6521750293684,2.25231492337201,0.02825,FALSE,20000,2608332
"negative","even",12,6,"Combined",0.794608048407053,1.06849264568118,6.14421235332821e-06,-0.0384610840091992,0.256328013469404,0.743671986530597,0.11445,0.88555,0.00225112413584858,9.24478538802646,2.40658193138095,0.02825,FALSE,20000,2608332
"negative","even",12,8,"Raw",1,1.07216444171445,6.14421235332821e-06,-0.0384610840091992,0.192446330709551,0.807553669290449,0.11165,0.88835,0.00222692924786577,7.05456026916674,1.8364274090779,0.00695,FALSE,20000,2608333
"negative","even",12,8,"Variance",1.07216444171445,1.07216444171445,6.14421235332821e-06,-0.0384610840091992,0.192446330709551,0.807553669290449,0.12145,0.87855,0.00230976078306824,7.56364867253206,1.96895216780311,0.00695,FALSE,20000,2608333
"negative","even",12,8,"Bartlett",0.807553669290449,1.07216444171445,6.14421235332821e-06,-0.0384610840091992,0.192446330709551,0.807553669290449,0.0842,0.9158,0.00196354730016875,5.69693603059622,1.48301369258641,0.00695,FALSE,20000,2608333
"negative","even",12,8,"Combined",0.865830328989246,1.07216444171445,6.14421235332821e-06,-0.0384610840091992,0.192446330709551,0.807553669290449,0.0931,0.9069,0.00205465800073881,6.1080522387271,1.59003454776678,0.00695,FALSE,20000,2608333
"negative","even",12,10,"Raw",1,1.07437965750311,6.14421235332821e-06,-0.0384610840091992,0.15405321845924,0.84594678154076,0.087,0.913,0.00199287480790942,5.43370781394299,1.41449070979789,0.0013,FALSE,20000,2608334
"negative","even",12,10,"Variance",1.07437965750311,1.07437965750311,6.14421235332821e-06,-0.0384610840091992,0.15405321845924,0.84594678154076,0.09715,0.90285,0.00209418095564829,5.83786514011605,1.51970004433399,0.0013,FALSE,20000,2608334
"negative","even",12,10,"Bartlett",0.84594678154076,1.07437965750311,6.14421235332821e-06,-0.0384610840091992,0.15405321845924,0.84594678154076,0.06755,0.93245,0.00177464077350882,4.59662763703795,1.19658386347283,0.0013,FALSE,20000,2608334
"negative","even",12,10,"Combined",0.908868013417621,1.07437965750311,6.14421235332821e-06,-0.0384610840091992,0.15405321845924,0.84594678154076,0.07565,0.92435,0.00186985397157104,4.93852322635017,1.28558536141169,0.0013,FALSE,20000,2608334
