"design_id","scenario_id","innovation","innovation_label","phi","N","M","Q","comparison","paired_coverage_difference","paired_coverage_difference_mcse","paired_mean_length_difference","paired_mean_length_difference_mcse"
"gaussian_phi080_N64_M16_Q4","gaussian_phi080_N64","gaussian","Gaussian",0.8,64,16,4,"VK_leading_oracle_minus_F_feasible_leading",0.01248,0.000351060861443261,0.0364864698261979,8.768406100666e-05
"gaussian_phi085_N64_M4_Q16","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,4,16,"K_asym_full_minus_K_leading",-0.09599,0.000931540593145981,-0.158039352888909,0.000276527362199657
"gaussian_phi085_N64_M4_Q16","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,4,16,"V_oracle_minus_V_feasible",0.17864,0.00121131836315717,0.522572614611323,0.000889153319522013
"gaussian_phi085_N64_M4_Q16","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,4,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.06758,0.000793810895212061,-0.279272672191905,0.000503030520881981
"gaussian_phi085_N64_M4_Q16","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,4,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.20101,0.00126730653736915,0.450870668234429,0.000756950685604668
"gaussian_phi085_N64_M4_Q16","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,4,16,"VK_leading_oracle_minus_F_feasible_leading",0.17031,0.00118872165353866,0.544732783868449,0.000931327701490716
"gaussian_phi085_N64_M8_Q8","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,8,8,"K_asym_full_minus_K_leading",-0.09387,0.000922275846440407,-0.202668243851906,0.000446694942870566
"gaussian_phi085_N64_M8_Q8","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,8,8,"V_oracle_minus_V_feasible",0.08023,0.000859033672441601,0.243515836199754,0.000487496968386683
"gaussian_phi085_N64_M8_Q8","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.06797,0.000795931608915779,-0.252332372557718,0.000571262190745593
"gaussian_phi085_N64_M8_Q8","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.09129,0.000910807144623134,0.226562371641269,0.000445576372453471
"gaussian_phi085_N64_M8_Q8","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.06997,0.000806689840325875,0.254152050670532,0.000516657186680663
"gaussian_phi085_N64_M16_Q4","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,16,4,"K_asym_full_minus_K_leading",-0.07577,0.000836836945862657,-0.190761648438292,0.000601420776589228
"gaussian_phi085_N64_M16_Q4","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,16,4,"V_oracle_minus_V_feasible",0.02987,0.000538312854023836,0.0739863472677134,0.00020474524296648
"gaussian_phi085_N64_M16_Q4","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,16,4,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.05931,0.000746946328920748,-0.179238632380788,0.000570280368789552
"gaussian_phi085_N64_M16_Q4","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,16,4,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.03121,0.000549874879062343,0.0745713813162124,0.000205552969182835
"gaussian_phi085_N64_M16_Q4","gaussian_phi085_N64","gaussian","Gaussian",0.85,64,16,4,"VK_leading_oracle_minus_F_feasible_leading",0.01958,0.000438141707306617,0.0643906349445414,0.000181517520410494
"gaussian_phi090_N64_M4_Q16","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,4,16,"K_asym_full_minus_K_leading",-0.12284,0.00103803377553006,-0.20533508870343,0.000395263838674342
"gaussian_phi090_N64_M4_Q16","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,4,16,"V_oracle_minus_V_feasible",0.24954,0.00136847236404909,0.707293671322739,0.00132054261806436
"gaussian_phi090_N64_M4_Q16","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,4,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.10505,0.000969615581838372,-0.40325397707503,0.000777161815743363
"gaussian_phi090_N64_M4_Q16","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,4,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.26631,0.00139782308540594,0.571336163861061,0.00106108018440295
"gaussian_phi090_N64_M4_Q16","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,4,16,"VK_leading_oracle_minus_F_feasible_leading",0.24194,0.00135427792741632,0.733711588862486,0.00137264760234063
"gaussian_phi090_N64_M8_Q8","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,8,8,"K_asym_full_minus_K_leading",-0.13171,0.00106940927402092,-0.271511280072928,0.000629043211386056
"gaussian_phi090_N64_M8_Q8","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,8,8,"V_oracle_minus_V_feasible",0.12591,0.00104908423149776,0.374079944981208,0.0008323106432081
"gaussian_phi090_N64_M8_Q8","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.10168,0.000955730563605194,-0.356399166602928,0.000844705086080993
"gaussian_phi090_N64_M8_Q8","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.14251,0.00110545068601552,0.331724227100211,0.000725698003670046
"gaussian_phi090_N64_M8_Q8","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.1134,0.00100270357242035,0.386375223825217,0.000867692264399321
"gaussian_phi090_N64_M16_Q4","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,16,4,"K_asym_full_minus_K_leading",-0.11085,0.000992790325963299,-0.274277158791603,0.000870175634585736
"gaussian_phi090_N64_M16_Q4","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,16,4,"V_oracle_minus_V_feasible",0.04857,0.000679789799968874,0.13093200736499,0.00039400482793822
"gaussian_phi090_N64_M16_Q4","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,16,4,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.08301,0.000872468343844125,-0.250981288871263,0.000806160392385418
"gaussian_phi090_N64_M16_Q4","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,16,4,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.05577,0.000725673712506778,0.133323165011372,0.000397438554031667
"gaussian_phi090_N64_M16_Q4","gaussian_phi090_N64","gaussian","Gaussian",0.9,64,16,4,"VK_leading_oracle_minus_F_feasible_leading",0.03392,0.000572448786334751,0.110521109118694,0.000337310217765499
"gaussian_phi095_N64_M4_Q16","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,4,16,"K_asym_full_minus_K_leading",-0.14499,0.00111341429661827,-0.271462043401335,0.000612258232355118
"gaussian_phi095_N64_M4_Q16","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,4,16,"V_oracle_minus_V_feasible",0.33217,0.00148941367474955,0.904104678261315,0.00191346510206523
"gaussian_phi095_N64_M4_Q16","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,4,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.18337,0.00122371132449367,-0.601725458379433,0.00128632714203023
"gaussian_phi095_N64_M4_Q16","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,4,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.30894,0.00146115779908302,0.643913081389132,0.00139050532008884
"gaussian_phi095_N64_M4_Q16","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,4,16,"VK_leading_oracle_minus_F_feasible_leading",0.3277,0.00148430088981019,0.927573755138704,0.00196171914869449
"gaussian_phi095_N64_M8_Q8","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,8,8,"K_asym_full_minus_K_leading",-0.18178,0.00121957992347853,-0.369116113369199,0.000945706386028511
"gaussian_phi095_N64_M8_Q8","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,8,8,"V_oracle_minus_V_feasible",0.19008,0.00124077045867207,0.534349589664859,0.00133239839644834
"gaussian_phi095_N64_M8_Q8","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.16693,0.00117926148821056,-0.516157439322946,0.00132395445897423
"gaussian_phi095_N64_M8_Q8","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.20089,0.0012670233354131,0.433346717491246,0.00107563449981248
"gaussian_phi095_N64_M8_Q8","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.17628,0.00120501789890498,0.537809249206125,0.0013457264031148
"gaussian_phi095_N64_M16_Q4","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,16,4,"K_asym_full_minus_K_leading",-0.17644,0.0012054475496835,-0.406647859851969,0.00135849052283401
"gaussian_phi095_N64_M16_Q4","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,16,4,"V_oracle_minus_V_feasible",0.08108,0.000863173091956571,0.216089679179024,0.000712417291480894
"gaussian_phi095_N64_M16_Q4","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,16,4,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.12967,0.00106234090417435,-0.359138334680585,0.00121571021552591
"gaussian_phi095_N64_M16_Q4","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,16,4,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.10053,0.000950918626099171,0.221050990449195,0.000719069102004401
"gaussian_phi095_N64_M16_Q4","gaussian_phi095_N64","gaussian","Gaussian",0.95,64,16,4,"VK_leading_oracle_minus_F_feasible_leading",0.0563,0.000728909056799359,0.169857688637451,0.000565037820288586
"gaussian_phi000_N729_M9_Q81","gaussian_phi000_N729","gaussian","Gaussian",0,729,9,81,"K_asym_full_minus_K_leading",0,0,0,0
"gaussian_phi000_N729_M9_Q81","gaussian_phi000_N729","gaussian","Gaussian",0,729,9,81,"V_oracle_minus_V_feasible",0.00038,0.000209759376405347,-0.000467739182897121,2.33100215646972e-05
"gaussian_phi000_N729_M9_Q81","gaussian_phi000_N729","gaussian","Gaussian",0,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",0,0,0,0
"gaussian_phi000_N729_M9_Q81","gaussian_phi000_N729","gaussian","Gaussian",0,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00033,0.000203713833583436,-0.000488801468379205,2.35357856428157e-05
"gaussian_phi000_N729_M9_Q81","gaussian_phi000_N729","gaussian","Gaussian",0,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00033,0.000203713833583436,-0.000488801468379205,2.35357856428157e-05
"gaussian_phi000_N729_M27_Q27","gaussian_phi000_N729","gaussian","Gaussian",0,729,27,27,"K_asym_full_minus_K_leading",0,0,0,0
"gaussian_phi000_N729_M27_Q27","gaussian_phi000_N729","gaussian","Gaussian",0,729,27,27,"V_oracle_minus_V_feasible",0.00167,0.00026809108476094,-0.0011302719288827,3.63052756290816e-05
"gaussian_phi000_N729_M27_Q27","gaussian_phi000_N729","gaussian","Gaussian",0,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",0,0,0,0
"gaussian_phi000_N729_M27_Q27","gaussian_phi000_N729","gaussian","Gaussian",0,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00118,0.000252560317285077,-0.00129415769710204,3.73651401641514e-05
"gaussian_phi000_N729_M27_Q27","gaussian_phi000_N729","gaussian","Gaussian",0,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00118,0.000252560317285077,-0.00129415769710204,3.73651401641514e-05
"gaussian_phi000_N729_M81_Q9","gaussian_phi000_N729","gaussian","Gaussian",0,729,81,9,"K_asym_full_minus_K_leading",0,0,0,0
"gaussian_phi000_N729_M81_Q9","gaussian_phi000_N729","gaussian","Gaussian",0,729,81,9,"V_oracle_minus_V_feasible",0.00093,0.000165805988782852,-0.000250915311896708,1.00454165872976e-05
"gaussian_phi000_N729_M81_Q9","gaussian_phi000_N729","gaussian","Gaussian",0,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",0,0,0,0
"gaussian_phi000_N729_M81_Q9","gaussian_phi000_N729","gaussian","Gaussian",0,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00052,0.00013710391670131,-0.000375023505410895,1.07621948807432e-05
"gaussian_phi000_N729_M81_Q9","gaussian_phi000_N729","gaussian","Gaussian",0,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00052,0.00013710391670131,-0.000375023505410895,1.07621948807432e-05
"gaussian_phi005_N729_M9_Q81","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,9,81,"K_asym_full_minus_K_leading",-6e-05,2.44942850416173e-05,-5.49265523508212e-05,3.1625078508221e-08
"gaussian_phi005_N729_M9_Q81","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,9,81,"V_oracle_minus_V_feasible",0.00025,0.000196722550811085,-0.000497840344709121,2.3492073538832e-05
"gaussian_phi005_N729_M9_Q81","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-9e-05,2.99987999639984e-05,-5.52519049213807e-05,3.18287340968443e-08
"gaussian_phi005_N729_M9_Q81","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00024,0.000200498942636264,-0.000518613138596711,2.37113933875896e-05
"gaussian_phi005_N729_M9_Q81","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00029,0.000199748737156408,-0.000519434756900578,2.371997457997e-05
"gaussian_phi005_N729_M27_Q27","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,27,27,"K_asym_full_minus_K_leading",-0.00011,3.31645895331148e-05,-5.90399834565027e-05,6.18160023236458e-08
"gaussian_phi005_N729_M27_Q27","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,27,27,"V_oracle_minus_V_feasible",0.00172,0.000263763363094872,-0.00115059704208795,3.73367371267594e-05
"gaussian_phi005_N729_M27_Q27","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-9e-05,2.99987999639984e-05,-5.91563139757111e-05,6.19586946639789e-08
"gaussian_phi005_N729_M27_Q27","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00105,0.000262468405520815,-0.00131895706606213,3.84135309704246e-05
"gaussian_phi005_N729_M27_Q27","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00109,0.000262085493471231,-0.00132123486954244,3.84276130004566e-05
"gaussian_phi005_N729_M81_Q9","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,81,9,"K_asym_full_minus_K_leading",-6e-05,2.44942850416173e-05,-6.03731244329389e-05,1.15313717934851e-07
"gaussian_phi005_N729_M81_Q9","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,81,9,"V_oracle_minus_V_feasible",0.00047,0.000161548915132599,-0.000262748202847982,1.02775078053527e-05
"gaussian_phi005_N729_M81_Q9","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-8e-05,2.82832812707436e-05,-6.03996887299663e-05,1.15372643555741e-07
"gaussian_phi005_N729_M81_Q9","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00056,0.000145592156281716,-0.000391066562988616,1.10254112288009e-05
"gaussian_phi005_N729_M81_Q9","gaussian_phi005_N729","gaussian","Gaussian",0.05,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",5e-04,0.000146961613958067,-0.000391715500998476,1.10288230892041e-05
"gaussian_phi010_N729_M9_Q81","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,9,81,"K_asym_full_minus_K_leading",-0.00015,3.8727122251724e-05,-0.000115537716270941,6.64261093376734e-08
"gaussian_phi010_N729_M9_Q81","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,9,81,"V_oracle_minus_V_feasible",0.00039,0.000200745814374347,-0.000446071203167972,2.33607965223795e-05
"gaussian_phi010_N729_M9_Q81","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00012,3.4639110824038e-05,-0.000116928927936988,6.72980286593464e-08
"gaussian_phi010_N729_M9_Q81","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00069,0.000197219745350915,-0.000465755386221904,2.3570664685891e-05
"gaussian_phi010_N729_M9_Q81","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00067,0.00019722043494273,-0.000467388655801864,2.35878863312651e-05
"gaussian_phi010_N729_M27_Q27","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,27,27,"K_asym_full_minus_K_leading",-0.00011,3.31645895331148e-05,-0.000124397743185914,1.30595257995854e-07
"gaussian_phi010_N729_M27_Q27","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,27,27,"V_oracle_minus_V_feasible",9e-04,0.00025493636446278,-0.00117152597443917,3.81086477136383e-05
"gaussian_phi010_N729_M27_Q27","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00015,3.8727122251724e-05,-0.000124893049756459,1.31202450170944e-07
"gaussian_phi010_N729_M27_Q27","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00106,0.000246960267844321,-0.00134261792260891,3.91911915235454e-05
"gaussian_phi010_N729_M27_Q27","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00107,0.000247162217767237,-0.00134734280894699,3.9220091644406e-05
"gaussian_phi010_N729_M81_Q9","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,81,9,"K_asym_full_minus_K_leading",-0.00023,4.79530394755113e-05,-0.000127119635373636,2.4153418780392e-07
"gaussian_phi010_N729_M81_Q9","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,81,9,"V_oracle_minus_V_feasible",0.00045,0.000155878856751581,-0.000261149743528801,1.04359809934053e-05
"gaussian_phi010_N729_M81_Q9","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00022,4.68992323538451e-05,-0.000127232391186632,2.41782376473244e-07
"gaussian_phi010_N729_M81_Q9","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00055,0.000144558583182873,-0.000391607904233576,1.11828305526395e-05
"gaussian_phi010_N729_M81_Q9","gaussian_phi010_N729","gaussian","Gaussian",0.1,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00053,0.000144559330290368,-0.000392943919886338,1.11897163331841e-05
"gaussian_phi015_N729_M9_Q81","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,9,81,"K_asym_full_minus_K_leading",-0.00024,4.89841606489276e-05,-0.000183474243931337,1.05745542474425e-07
"gaussian_phi015_N729_M9_Q81","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,9,81,"V_oracle_minus_V_feasible",0.00048,0.000187611428171313,-0.000470381308515937,2.29889633913671e-05
"gaussian_phi015_N729_M9_Q81","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00027,5.19547687222254e-05,-0.000186861820449371,1.07873732728232e-07
"gaussian_phi015_N729_M9_Q81","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",-2e-05,0.0001827575716716,-0.000489562351417919,2.31869946073069e-05
"gaussian_phi015_N729_M9_Q81","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",4e-05,0.000184391767720905,-0.000492085888003997,2.32127645348258e-05
"gaussian_phi015_N729_M27_Q27","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,27,27,"K_asym_full_minus_K_leading",-0.00026,5.09838208993788e-05,-0.000198313697240358,2.08487042950874e-07
"gaussian_phi015_N729_M27_Q27","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,27,27,"V_oracle_minus_V_feasible",0.0014,0.000263402911546054,-0.00121966246443493,3.97230452594995e-05
"gaussian_phi015_N729_M27_Q27","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00023,4.79530394755113e-05,-0.000199516940964062,2.09972509027264e-07
"gaussian_phi015_N729_M27_Q27","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00119,0.000249972926263303,-0.0013945009870024,4.08452847523316e-05
"gaussian_phi015_N729_M27_Q27","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00114,0.000250175198363664,-0.00140193472247848,4.08914221397993e-05
"gaussian_phi015_N729_M81_Q9","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,81,9,"K_asym_full_minus_K_leading",-0.00034,5.82998969877296e-05,-0.000202631325515932,3.87949568232954e-07
"gaussian_phi015_N729_M81_Q9","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,81,9,"V_oracle_minus_V_feasible",0.00044,0.000164919180156099,-0.000269610891025937,1.08693238709922e-05
"gaussian_phi015_N729_M81_Q9","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00029,5.38441082373914e-05,-0.000202904674402411,3.88556438178599e-07
"gaussian_phi015_N729_M81_Q9","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00063,0.000138910848972424,-0.000403145204709573,1.16555417282575e-05
"gaussian_phi015_N729_M81_Q9","gaussian_phi015_N729","gaussian","Gaussian",0.15,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",6e-04,0.000137828117472088,-0.000405231982061355,1.16666078301926e-05
"gaussian_phi020_N729_M9_Q81","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,9,81,"K_asym_full_minus_K_leading",-0.00045,6.70672795049852e-05,-0.000260502459389426,1.49782471130349e-07
"gaussian_phi020_N729_M9_Q81","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,9,81,"V_oracle_minus_V_feasible",6e-04,0.000186538864496061,-0.000461434412635653,2.24533859138897e-05
"gaussian_phi020_N729_M9_Q81","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00043,6.55606130381635e-05,-0.000267098623186769,1.53921006462077e-07
"gaussian_phi020_N729_M9_Q81","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00048,0.000183842416162157,-0.000479732735421783,2.26382722964246e-05
"gaussian_phi020_N729_M9_Q81","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00051,0.000189994105112763,-0.000483158487864127,2.26725074511334e-05
"gaussian_phi020_N729_M27_Q27","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,27,27,"K_asym_full_minus_K_leading",-0.00034,5.82998969877296e-05,-0.000283368496786361,2.99140913198593e-07
"gaussian_phi020_N729_M27_Q27","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,27,27,"V_oracle_minus_V_feasible",0.00092,0.000252174883606039,-0.00136157640923778,4.13837960089044e-05
"gaussian_phi020_N729_M27_Q27","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00031,5.56692912717587e-05,-0.000285710350171962,3.02034384877853e-07
"gaussian_phi020_N729_M27_Q27","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00125,0.000245936942832504,-0.00154296452239676,4.25335109008605e-05
"gaussian_phi020_N729_M27_Q27","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00118,0.000246143620406499,-0.00155357882283076,4.25985946252937e-05
"gaussian_phi020_N729_M81_Q9","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,81,9,"K_asym_full_minus_K_leading",-0.00036,5.99894989760698e-05,-0.000290991452064189,5.55706247348763e-07
"gaussian_phi020_N729_M81_Q9","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,81,9,"V_oracle_minus_V_feasible",0.00042,0.000145596868044886,-0.000310072071894684,1.13103899673312e-05
"gaussian_phi020_N729_M81_Q9","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00033,5.74364343377955e-05,-0.00029152520867589,5.56896175376364e-07
"gaussian_phi020_N729_M81_Q9","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00049,0.000136006558583915,-0.000450616928320826,1.21230278565698e-05
"gaussian_phi020_N729_M81_Q9","gaussian_phi020_N729","gaussian","Gaussian",0.2,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00043,0.000133035062984462,-0.000453606962271976,1.21386295925942e-05
"gaussian_phi025_N729_M9_Q81","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,9,81,"K_asym_full_minus_K_leading",-0.00039,6.2438113241672e-05,-0.000348891433720658,1.97330695475302e-07
"gaussian_phi025_N729_M9_Q81","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,9,81,"V_oracle_minus_V_feasible",0.00046,0.000176063039795239,-0.000436490063460745,2.19511624473381e-05
"gaussian_phi025_N729_M9_Q81","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00043,6.55606130381635e-05,-0.000360321539053067,2.0438317264573e-07
"gaussian_phi025_N729_M9_Q81","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00026,0.000172625670154296,-0.000453624171369651,2.21224669339943e-05
"gaussian_phi025_N729_M9_Q81","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00022,0.0001743554415503,-0.000457951731149946,2.21652545464939e-05
"gaussian_phi025_N729_M27_Q27","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,27,27,"K_asym_full_minus_K_leading",-0.00044,6.6318232644423e-05,-0.00038084210676206,4.00783155658847e-07
"gaussian_phi025_N729_M27_Q27","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,27,27,"V_oracle_minus_V_feasible",0.00141,0.000244705369387715,-0.00141966213535799,4.21657161274305e-05
