"scenario_id","design_id","innovation","innovation_label","dist_code","skewness","excess_kurtosis","assumption_status","severity_group","phi","phi_label","N","M","Q","L","seed","sigma2_long_run","B2_long_run","b_true","omega_M","omega_N","nu_oracle","aK_asym_full","factor_K_asym_full","factor_K_leading","variance_component","EL_component","leading_total_component","first_order_length_benchmark","aK_gaussian_exact","aK_exact_minus_asym"
"gaussian_phi075_N64","gaussian_phi075_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.75,"phi = 0.75",64,16,4,5,17620649,7,24,3.42857142857143,5.51503389363643,6.62500000378401,0.832457945733796,6.85714285714286,0.892857142857143,0.625,0.214285714285714,0.375,0.589285714285714,1.26119151751515,9.8873274311023,3.03018457395944
"gaussian_phi080_N64","gaussian_phi080_N64_M4_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.8,"phi = 0.80",64,4,16,2,22624149,9,40,4.44444444444445,3.096,8.37500039231886,0.369671624474131,-16.2222222222222,1.25347222222222,0.90625,1.11111111111111,0.09375,1.20486111111111,1.41801399698641,-1.92355422370027,14.298667998522
"gaussian_phi080_N64","gaussian_phi080_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.8,"phi = 0.80",64,8,8,4,22624149,9,40,4.44444444444445,4.8388608,8.37500039231886,0.577774396815308,-10.2222222222222,1.15972222222222,0.8125,0.555555555555556,0.1875,0.743055555555556,1.41801399698641,-1.96406522896799,8.25815699325424
"gaussian_phi080_N64","gaussian_phi080_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.8,"phi = 0.80",64,16,4,5,22624149,9,40,4.44444444444445,6.57036874417766,8.37500039231886,0.784521604345677,1.77777777777777,0.972222222222222,0.625,0.277777777777778,0.375,0.652777777777778,1.41801399698641,6.25032600796871,4.47254823019094
"gaussian_phi085_N64","gaussian_phi085_N64_M4_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.85,"phi = 0.85",64,4,16,2,27627649,12.3333333333333,75.5555555555555,6.12612612612612,3.3045625,11.1528136615156,0.296298548536041,-24.6306306306306,1.3848536036036,0.90625,1.53153153153153,0.09375,1.62528153153153,1.63636553097839,-1.85416088436801,22.7764697462626
"gaussian_phi085_N64","gaussian_phi085_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.85,"phi = 0.85",64,8,8,4,27627649,12.3333333333333,75.5555555555555,6.12612612612612,5.46241051425781,11.1528136615156,0.489778694421001,-18.6306306306306,1.2911036036036,0.8125,0.765765765765765,0.1875,0.953265765765765,1.63636553097839,-3.59507060858004,15.0355600220506
"gaussian_phi085_N64","gaussian_phi085_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.85,"phi = 0.85",64,16,4,5,27627649,12.3333333333333,75.5555555555555,6.12612612612612,7.96174124055919,11.1528136615156,0.713877366034755,-6.63063063063062,1.1036036036036,0.625,0.382882882882883,0.375,0.757882882882883,1.63636553097839,1.21414695354981,7.84477758418043
"gaussian_phi090_N64","gaussian_phi090_N64_M4_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.9,"phi = 0.90",64,4,16,2,32631149,19,180,9.47368421052632,3.5245,16.1908159894125,0.217685137197825,-41.3684210526316,1.64638157894737,0.90625,2.36842105263158,0.09375,2.46217105263158,1.97161660980216,-1.47521588538948,39.8932051672421
"gaussian_phi090_N64","gaussian_phi090_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.9,"phi = 0.90",64,8,8,4,32631149,19,180,9.47368421052632,6.185512225,16.1908159894125,0.38203832524839,-35.3684210526316,1.55263157894737,0.8125,1.18421052631579,0.1875,1.37171052631579,1.97161660980216,-4.62195249968485,30.7464685529467
"gaussian_phi090_N64","gaussian_phi090_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.9,"phi = 0.90",64,16,4,5,32631149,19,180,9.47368421052632,9.83464771245832,16.1908159894125,0.607421375111014,-23.3684210526316,1.36513157894737,0.625,0.592105263157895,0.375,0.967105263157895,1.97161660980216,-5.60410670279751,17.7643143498341
